Section ID,Section,HS4 ID,HS4,Tariff 2019,Imports (USD) 2019,PCI 2019,Year,Tariff 2020,Imports (USD) 2020,PCI 2020,Tariff 2021,Imports (USD) 2021,PCI 2021,Tariff 2023,Imports (USD) 2023,PCI 2023
6,Chemical Products,2910,Epoxides,5.1,1082768.0,1.44,2019,,,,,,,,,
6,Chemical Products,2911,Acetals and Hemiacetals,5.0,7986.0,,2019,,,,,,,,,
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",4.8,5667357.0,1.19,2019,,,,,,,,,
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),5.0,39411.0,,2019,,,,,,,,,
6,Chemical Products,2914,Ketones and Quinones,4.5,10411188.0,0.96,2019,,,,,,,,,
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,5.0,43853917.0,0.84,2019,,,,,,,,,
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,4.0,28571975.0,0.86,2019,,,,,,,,,
6,Chemical Products,2917,Polycarboxylic Acids,4.8,236726651.0,0.74,2019,,,,,,,,,
6,Chemical Products,2918,Carboxylic Acids,4.7,109056660.0,0.83,2019,,,,,,,,,
6,Chemical Products,2919,Phosphoric Esters and Salts,5.0,14096749.0,1.19,2019,,,,,,,,,
6,Chemical Products,2920,Other Esters,4.4,3458801.0,1.55,2019,,,,,,,,,
6,Chemical Products,2921,Amine Compounds,4.5,39114539.0,1.06,2019,,,,,,,,,
6,Chemical Products,2922,Oxygen Amino Compounds,4.7,89266952.0,0.52,2019,,,,,,,,,
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,3.5,10276315.0,0.82,2019,,,,,,,,,
6,Chemical Products,2924,Carboxyamide Compounds,2.3,36672852.0,0.66,2019,,,,,,,,,
6,Chemical Products,2925,Carboxyimide Compounds,5.0,5982396.0,1.08,2019,,,,,,,,,
6,Chemical Products,2926,Nitrile Compounds,3.5,11946186.0,0.96,2019,,,,,,,,,
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",5.0,7398422.0,0.61,2019,,,,,,,,,
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,3.3,1031601.0,1.08,2019,,,,,,,,,
6,Chemical Products,2929,Other Nitrogen Compounds,3.8,8691670.0,0.84,2019,,,,,,,,,
6,Chemical Products,2930,Organo-Sulfur Compounds,3.9,35210287.0,0.74,2019,,,,,,,,,
6,Chemical Products,2931,Other Organo-Inorganic Compounds,3.2,47403246.0,1.23,2019,,,,,,,,,
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,4.6,28313885.0,1.04,2019,,,,,,,,,
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,3.5,215465237.0,1.04,2019,,,,,,,,,
6,Chemical Products,2934,Nucleic Acids,3.3,87023443.0,0.87,2019,,,,,,,,,
6,Chemical Products,2935,Sulfonamides,4.7,33238587.0,0.93,2019,,,,,,,,,
6,Chemical Products,2936,Vitamins,4.3,45758949.0,0.82,2019,,,,,,,,,
6,Chemical Products,2937,Hormones,0.0,5126641.0,0.95,2019,,,,,,,,,
6,Chemical Products,2938,Glycosides,5.0,17027875.0,-0.56,2019,,,,,,,,,
6,Chemical Products,2939,Vegetable Alkaloids,4.6,3039116.0,,2019,,,,,,,,,
6,Chemical Products,2940,Chemically Pure Sugars,5.0,3014424.0,0.77,2019,,,,,,,,,
6,Chemical Products,2941,Antibiotics,0.0,99589859.0,0.75,2019,,,,,,,,,
6,Chemical Products,2942,Other Organic Compounds,3.0,1656465.0,-0.08,2019,,,,,,,,,
6,Chemical Products,3001,Glands and Other Organs,5.4,18487884.0,0.34,2019,,,,,,,,,
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",3.1,22084320.0,0.72,2019,,,,,,,,,
6,Chemical Products,3003,Unpackaged Medicaments,0.0,5182086.0,0.3,2019,,,,,,,,,
6,Chemical Products,3004,Packaged Medicaments,4.0,22671129.0,0.25,2019,,,,,,,,,
6,Chemical Products,3005,Bandages,5.0,15476739.0,0.61,2019,,,,,,,,,
6,Chemical Products,3006,Special Pharmaceuticals,4.5,471497.0,0.56,2019,,,,,,,,,
6,Chemical Products,3101,Animal or Vegetable Fertilizers,6.5,0.0,-0.87,2019,,,,,,,,,
6,Chemical Products,3102,Nitrogenous Fertilizers,6.3,18974.0,-0.78,2019,,,,,,,,,
6,Chemical Products,3103,Phosphatic Fertilizers,6.5,49931.0,-0.67,2019,,,,,,,,,
6,Chemical Products,3104,Potassic Fertilizers,5.4,144872.0,-0.84,2019,,,,,,,,,
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,6.5,3688390.0,-1.13,2019,,,,,,,,,
6,Chemical Products,3201,Vegetable Tanning Extracts,0.6,25793.0,,2019,,,,,,,,,
6,Chemical Products,3202,Synthetic Tanning Extracts,0.0,28025.0,,2019,,,,,,,,,
6,Chemical Products,3203,Vegetable or Animal Dyes,2.8,2011422.0,-0.14,2019,,,,,,,,,
6,Chemical Products,3204,Synthetic Coloring Matter,2.3,19505197.0,0.34,2019,,,,,,,,,
6,Chemical Products,3205,Lake Pigments,3.8,410.0,,2019,,,,,,,,,
6,Chemical Products,3206,Other Coloring Matter,3.8,63698904.0,0.53,2019,,,,,,,,,
6,Chemical Products,3207,Prepared Pigments,3.4,947517.0,0.32,2019,,,,,,,,,
6,Chemical Products,3208,Nonaqueous Paints,3.8,23882025.0,0.18,2019,,,,,,,,,
6,Chemical Products,3209,Aqueous Paints,4.9,2135389.0,-0.19,2019,,,,,,,,,
6,Chemical Products,3210,Other Paints,2.5,814555.0,0.09,2019,,,,,,,,,
6,Chemical Products,3211,Prepared Paint Driers,3.8,177236.0,,2019,,,,,,,,,
6,Chemical Products,3212,Nonaqueous Pigments,1.9,3677992.0,0.87,2019,,,,,,,,,
6,Chemical Products,3213,Artistry Paints,3.8,8860627.0,,2019,,,,,,,,,
6,Chemical Products,3214,Glaziers Putty,2.8,7081335.0,0.34,2019,,,,,,,,,
6,Chemical Products,3215,Ink,2.5,6965523.0,0.49,2019,,,,,,,,,
6,Chemical Products,3301,Essential Oils,3.8,1626882.0,-0.91,2019,,,,,,,,,
6,Chemical Products,3302,Scented Mixtures,3.4,480537.0,0.32,2019,,,,,,,,,
6,Chemical Products,3303,Perfumes,6.5,383601.0,0.1,2019,,,,,,,,,
6,Chemical Products,3304,Beauty Products,6.5,46828037.0,0.37,2019,,,,,,,,,
6,Chemical Products,3305,Hair Products,6.5,4715559.0,0.17,2019,,,,,,,,,
6,Chemical Products,3306,Dental Products,6.5,56616353.0,-0.03,2019,,,,,,,,,
6,Chemical Products,3307,Shaving Products,6.3,12675915.0,0.06,2019,,,,,,,,,
6,Chemical Products,3401,Soap,6.5,8736010.0,-0.93,2019,,,,,,,,,
6,Chemical Products,3402,Cleaning Products,4.4,37763215.0,0.11,2019,,,,,,,,,
6,Chemical Products,3403,Lubricating Products,5.0,3174757.0,1.21,2019,,,,,,,,,
6,Chemical Products,3404,Waxes,5.4,2219377.0,0.51,2019,,,,,,,,,
6,Chemical Products,3405,Polishes and Creams,6.5,3418703.0,0.3,2019,,,,,,,,,
6,Chemical Products,3406,Candles,6.5,5219905.0,-0.03,2019,,,,,,,,,
6,Chemical Products,3407,Pastes and Waxes,5.0,10374965.0,0.79,2019,,,,,,,,,
6,Chemical Products,3501,Casein,3.8,0.0,0.05,2019,,,,,,,,,
6,Chemical Products,3502,Water Soluble Proteins,3.8,215.0,0.49,2019,,,,,,,,,
6,Chemical Products,3503,Gelatin,3.8,7225920.0,-0.11,2019,,,,,,,,,
6,Chemical Products,3504,Peptones,1.5,46171194.0,0.63,2019,,,,,,,,,
6,Chemical Products,3505,Dextrins,3.8,1645555.0,0.85,2019,,,,,,,,,
6,Chemical Products,3506,Glues,3.8,42625307.0,0.56,2019,,,,,,,,,
6,Chemical Products,3507,Enzymes,3.8,17585908.0,1.02,2019,,,,,,,,,
6,Chemical Products,3601,Propellant Powders,6.5,590188.0,,2019,,,,,,,,,
6,Chemical Products,3602,Prepared Explosives,6.5,0.0,-1.23,2019,,,,,,,,,
6,Chemical Products,3603,Detonating Fuses,5.8,1600.0,-0.71,2019,,,,,,,,,
6,Chemical Products,3604,Fireworks,6.5,30035293.0,-0.55,2019,,,,,,,,,
6,Chemical Products,3605,Matches,6.5,4232.0,,2019,,,,,,,,,
6,Chemical Products,3606,Pyrophoric Alloys,6.5,474253.0,,2019,,,,,,,,,
6,Chemical Products,3701,Photographic Plates,3.0,22665919.0,1.23,2019,,,,,,,,,
6,Chemical Products,3702,Photographic Film,4.7,140505.0,1.69,2019,,,,,,,,,
6,Chemical Products,3703,Photographic Paper,6.3,919807.0,,2019,,,,,,,,,
6,Chemical Products,3704,Undeveloped Exposed Photographic Material,5.0,0.0,,2019,,,,,,,,,
6,Chemical Products,3705,Developed Exposed Photographic Material,5.0,12062.0,2.28,2019,,,,,,,,,
6,Chemical Products,3706,"Motion-picture film, exposed and developed",6.5,0.0,,2019,,,,,,,,,
6,Chemical Products,3707,Photographic Chemicals,5.8,37967479.0,1.78,2019,,,,,,,,,
6,Chemical Products,3801,Artificial Graphite,5.0,8307399.0,0.99,2019,,,,,,,,,
6,Chemical Products,3802,Activated Carbon,5.0,11553846.0,-0.66,2019,,,,,,,,,
6,Chemical Products,3803,Tall Oil,5.0,0.0,,2019,,,,,,,,,
6,Chemical Products,3804,Wood Pulp Lyes,5.0,56064.0,,2019,,,,,,,,,
6,Chemical Products,3805,Turpentine,5.0,7572.0,,2019,,,,,,,,,
6,Chemical Products,3806,Rosin,5.0,668597.0,-0.46,2019,,,,,,,,,
6,Chemical Products,3807,"Wood Tar, Oils and Pitch",5.0,0.0,,2019,,,,,,,,,
6,Chemical Products,3808,Pesticides,4.4,123840348.0,-0.19,2019,,,,,,,,,
6,Chemical Products,3809,Dyeing Finishing Agents,3.8,1709730.0,0.64,2019,,,,,,,,,
6,Chemical Products,3810,Metal Pickling Preparations,5.0,847087.0,1.56,2019,,,,,,,,,
6,Chemical Products,3811,Antiknock,5.0,11856797.0,0.54,2019,,,,,,,,,
6,Chemical Products,3812,Prepared Rubber Accelerators,3.8,26518666.0,0.99,2019,,,,,,,,,
6,Chemical Products,3813,Fire Extinguishers Preparations,5.0,9546.0,,2019,,,,,,,,,
6,Chemical Products,3814,Organic Composite Solvents,5.0,1230442.0,-0.16,2019,,,,,,,,,
6,Chemical Products,3815,Reaction and Catalytic Products,5.0,20640131.0,0.98,2019,,,,,,,,,
6,Chemical Products,3816,Refractory Cements,5.0,40098197.0,0.49,2019,,,,,,,,,
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,5.0,26228.0,0.12,2019,,,,,,,,,
6,Chemical Products,3818,Disc Chemicals for Electronics,0.0,18403310.0,1.61,2019,,,,,,,,,
6,Chemical Products,3819,Hydraulic Brake Fluid,5.0,23055.0,0.55,2019,,,,,,,,,
6,Chemical Products,3820,Antifreeze,5.0,122390.0,0.54,2019,,,,,,,,,
6,Chemical Products,3821,Micro-Organism Culture Preparations,5.0,182778.0,1.29,2019,,,,,,,,,
6,Chemical Products,3822,Laboratory Reagents,5.0,8267859.0,0.96,2019,,,,,,,,,
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",4.3,904173.0,-0.75,2019,,,,,,,,,
6,Chemical Products,3824,Prepr binder for foundry,4.9,99995121.0,0.43,2019,,,,,,,,,
6,Chemical Products,3825,Residual products of the chemical or allied industries,5.6,0.0,,2019,,,,,,,,,
6,Chemical Products,3826,Biodiesel and mixtures thereof,5.0,0.0,0.36,2019,,,,,,,,,
7,Plastics and Rubbers,3901,Ethylene Polymers,3.5,28708856.0,0.28,2019,,,,,,,,,
7,Plastics and Rubbers,3902,Propylene Polymers,6.5,7145226.0,0.68,2019,,,,,,,,,
7,Plastics and Rubbers,3903,Styrene Polymers,3.9,15100678.0,0.77,2019,,,,,,,,,
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,5.8,42839548.0,0.38,2019,,,,,,,,,
7,Plastics and Rubbers,3905,Other Vinyl Polymers,6.4,13152257.0,1.16,2019,,,,,,,,,
7,Plastics and Rubbers,3906,Acrylic Polymers,5.8,59248952.0,1.34,2019,,,,,,,,,
7,Plastics and Rubbers,3907,Polyacetals,4.0,217069445.0,0.54,2019,,,,,,,,,
7,Plastics and Rubbers,3908,Polyamides,6.5,1200426.0,1.46,2019,,,,,,,,,
7,Plastics and Rubbers,3909,Amino-resins,5.4,54965796.0,0.89,2019,,,,,,,,,
7,Plastics and Rubbers,3910,Silicone,4.3,26990494.0,1.58,2019,,,,,,,,,
7,Plastics and Rubbers,3911,Petroleum Resins,6.5,8151640.0,1.01,2019,,,,,,,,,
7,Plastics and Rubbers,3912,Cellulose,5.0,53365572.0,0.8,2019,,,,,,,,,
7,Plastics and Rubbers,3913,Natural Polymers,5.0,44710712.0,1.04,2019,,,,,,,,,
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,6.5,22650670.0,1.42,2019,,,,,,,,,
7,Plastics and Rubbers,3915,Scrap Plastic,5.0,35386.0,-0.88,2019,,,,,,,,,
7,Plastics and Rubbers,3916,Monofilament,6.5,18324738.0,0.41,2019,,,,,,,,,
7,Plastics and Rubbers,3917,Plastic Pipes,5.6,98741223.0,0.04,2019,,,,,,,,,
7,Plastics and Rubbers,3919,Self-adhesive Plastics,6.5,86052391.0,0.85,2019,,,,,,,,,
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,6.4,230889933.0,0.57,2019,,,,,,,,,
7,Plastics and Rubbers,3921,Other Plastic Sheetings,6.5,87882565.0,0.67,2019,,,,,,,,,
7,Plastics and Rubbers,3922,Plastic Wash Basins,6.5,46971816.0,0.12,2019,,,,,,,,,
7,Plastics and Rubbers,3923,Plastic Lids,4.9,74431040.0,-0.29,2019,,,,,,,,,
7,Plastics and Rubbers,3924,Plastic Housewares,6.5,118910822.0,-1.04,2019,,,,,,,,,
7,Plastics and Rubbers,3925,Plastic Building Materials,6.5,23573215.0,0.12,2019,,,,,,,,,
7,Plastics and Rubbers,3926,Other Plastic Products,4.8,329006020.0,-0.29,2019,,,,,,,,,
7,Plastics and Rubbers,4001,Rubber,0.3,15407.0,-2.89,2019,,,,,,,,,
7,Plastics and Rubbers,4002,Synthetic Rubber,4.8,16569155.0,0.98,2019,,,,,,,,,
7,Plastics and Rubbers,4003,Reclaimed Rubber,5.0,441478.0,,2019,,,,,,,,,
7,Plastics and Rubbers,4004,Scrap Rubber,5.0,65210.0,,2019,,,,,,,,,
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,3.8,349256.0,0.56,2019,,,,,,,,,
7,Plastics and Rubbers,4006,Unvulcanised Rubber Products,5.0,90172.0,,2019,,,,,,,,,
7,Plastics and Rubbers,4007,Rubber Thread,5.0,214775.0,0.31,2019,,,,,,,,,
7,Plastics and Rubbers,4008,Rubber Sheets,5.0,6611385.0,0.72,2019,,,,,,,,,
7,Plastics and Rubbers,4009,Rubber Pipes,3.0,54776498.0,0.65,2019,,,,,,,,,
7,Plastics and Rubbers,4010,Rubber Belting,5.0,35513784.0,0.86,2019,,,,,,,,,
7,Plastics and Rubbers,4011,Rubber Tires,5.6,356256174.0,-0.03,2019,,,,,,,,,
7,Plastics and Rubbers,4012,Used Rubber Tires,12.0,2172949.0,-0.05,2019,,,,,,,,,
7,Plastics and Rubbers,4013,Rubber Inner Tubes,11.8,10308256.0,,2019,,,,,,,,,
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,0.0,10118865.0,-0.17,2019,,,,,,,,,
7,Plastics and Rubbers,4015,Rubber Apparel,10.0,31967429.0,-0.48,2019,,,,,,,,,
7,Plastics and Rubbers,4016,Other Rubber Products,8.1,69518927.0,0.35,2019,,,,,,,,,
7,Plastics and Rubbers,4017,Hard Rubber,7.5,1392321.0,,2019,,,,,,,,,
8,Animal Hides,4101,Equine and Bovine Hides,0.0,0.0,-0.27,2019,,,,,,,,,
8,Animal Hides,4102,Sheep Hides,0.0,0.0,,2019,,,,,,,,,
8,Animal Hides,4103,Other Hides and Skins,0.0,750.0,,2019,,,,,,,,,
8,Animal Hides,4104,Tanned Equine and Bovine Hides,2.5,57.0,-1.33,2019,,,,,,,,,
8,Animal Hides,4105,Tanned Sheep Hides,5.0,0.0,,2019,,,,,,,,,
8,Animal Hides,4106,Tanned Goat Hides,4.4,12.0,,2019,,,,,,,,,
8,Animal Hides,4107,Leather of Other Animals,5.0,295421.0,-0.93,2019,,,,,,,,,
8,Animal Hides,4112,Leather further prepared after tanning or crusting of sheep or lamb,5.0,106460.0,-1.3,2019,,,,,,,,,
8,Animal Hides,4113,Leather further prepared after tanning or crusting of animals (other than ovine),2.5,1211420.0,,2019,,,,,,,,,
8,Animal Hides,4114,Chamois (including combination chamois) leather,5.0,8315.0,,2019,,,,,,,,,
8,Animal Hides,4115,Composition leather with a basis of leather or leather fibre,5.0,537005.0,,2019,,,,,,,,,
8,Animal Hides,4201,Saddlery,8.0,3451404.0,-0.49,2019,,,,,,,,,
8,Animal Hides,4202,Trunks and Cases,13.5,403902794.0,-1.13,2019,,,,,,,,,
8,Animal Hides,4203,Leather Apparel,10.5,56744456.0,-1.35,2019,,,,,,,,,
8,Animal Hides,4205,Other Leather Articles,6.7,7764377.0,-0.2,2019,,,,,,,,,
8,Animal Hides,4206,Articles of Gut,5.0,116962.0,,2019,,,,,,,,,
8,Animal Hides,4301,Raw Furskins,1.8,0.0,0.1,2019,,,,,,,,,
8,Animal Hides,4302,Tanned Furskins,1.6,4045919.0,-0.5,2019,,,,,,,,,
8,Animal Hides,4303,Furskin Apparel,9.9,121541250.0,-0.31,2019,,,,,,,,,
8,Animal Hides,4304,Artificial Fur,7.0,2738801.0,,2019,,,,,,,,,
9,Wood Products,4401,Fuel Wood,9.0,19728.0,-0.27,2019,,,,,,,,,
9,Wood Products,4402,Wood Charcoal,5.0,263518.0,-1.73,2019,,,,,,,,,
9,Wood Products,4403,Rough Wood,8.5,0.0,-0.48,2019,,,,,,,,,
9,Wood Products,4404,Wood Stakes,10.0,25514.0,,2019,,,,,,,,,
9,Wood Products,4405,Wood Wool,10.0,33201.0,,2019,,,,,,,,,
9,Wood Products,4406,Railroad Ties,10.0,0.0,,2019,,,,,,,,,
9,Wood Products,4407,Sawn Wood,7.8,190806.0,-0.54,2019,,,,,,,,,
9,Wood Products,4408,Veneer Sheets,9.2,6956440.0,-1.22,2019,,,,,,,,,
9,Wood Products,4409,Shaped Wood,8.1,1002075.0,-1.3,2019,,,,,,,,,
9,Wood Products,4410,Particle Board,7.4,1624757.0,0.47,2019,,,,,,,,,
9,Wood Products,4411,Wood Fiberboard,5.0,50223404.0,0.04,2019,,,,,,,,,
9,Wood Products,4412,Plywood,10.8,12435193.0,-1.1,2019,,,,,,,,,
9,Wood Products,4413,Densified Wood,12.0,4921.0,,2019,,,,,,,,,
9,Wood Products,4414,Wood Frames,8.0,1498120.0,-0.88,2019,,,,,,,,,
9,Wood Products,4415,Wood Crates,7.0,260129.0,0.04,2019,,,,,,,,,
9,Wood Products,4416,Wood Barrels,10.0,476.0,-0.18,2019,,,,,,,,,
9,Wood Products,4417,Wooden Tool Handles,13.0,478954.0,,2019,,,,,,,,,
9,Wood Products,4418,Wood Carpentry,10.8,6007953.0,-0.09,2019,,,,,,,,,
9,Wood Products,4419,Wood Kitchenware,8.0,18377413.0,-0.75,2019,,,,,,,,,
9,Wood Products,4420,Wood Ornaments,6.0,5121633.0,-1.09,2019,,,,,,,,,
9,Wood Products,4421,Other Wood Articles,6.8,24552648.0,-0.77,2019,,,,,,,,,
9,Wood Products,4501,Raw Cork,3.8,260.0,,2019,,,,,,,,,
9,Wood Products,4502,Debacked Cork,3.8,0.0,,2019,,,,,,,,,
9,Wood Products,4503,Natural Cork Articles,3.8,127874.0,-0.95,2019,,,,,,,,,
9,Wood Products,4504,Agglomerated Cork,3.8,2160773.0,-0.31,2019,,,,,,,,,
9,Wood Products,4601,Plaiting Products,6.1,5194554.0,,2019,,,,,,,,,
9,Wood Products,4602,Basketwork,5.3,14139392.0,-1.83,2019,,,,,,,,,
10,Paper Goods,4701,Mechanical Wood Pulp,7.5,0.0,,2019,,,,,,,,,
10,Paper Goods,4702,Dissolving Grades Chemical Woodpulp,5.0,308.0,0.18,2019,,,,,,,,,
10,Paper Goods,4703,Sulfate Chemical Woodpulp,6.3,544535.0,0.27,2019,,,,,,,,,
10,Paper Goods,4704,Sulfite Chemical Woodpulp,10.0,0.0,,2019,,,,,,,,,
10,Paper Goods,4705,Semi chemical Woodpulp,10.0,0.0,0.53,2019,,,,,,,,,
10,Paper Goods,4706,Recovered Paper Pulp,5.0,22137.0,,2019,,,,,,,,,
10,Paper Goods,4707,Recovered Paper,5.0,0.0,-0.16,2019,,,,,,,,,
10,Paper Goods,4801,Newsprint,5.0,9.0,0.85,2019,,,,,,,,,
10,Paper Goods,4802,Uncoated Paper,5.9,3242434.0,0.68,2019,,,,,,,,,
10,Paper Goods,4803,Tissue,8.0,633757.0,-0.45,2019,,,,,,,,,
10,Paper Goods,4804,Kraft Paper,9.9,133642.0,-0.01,2019,,,,,,,,,
10,Paper Goods,4805,Other Uncoated Paper,10.0,5596389.0,0.06,2019,,,,,,,,,
10,Paper Goods,4806,Vegetable Parchment,5.5,88185.0,1.02,2019,,,,,,,,,
10,Paper Goods,4807,Composite Paper,5.0,79642.0,0.06,2019,,,,,,,,,
10,Paper Goods,4808,Corrugated Paper,10.5,827097.0,-0.28,2019,,,,,,,,,
10,Paper Goods,4809,Carbon Paper,8.5,1276708.0,-0.19,2019,,,,,,,,,
10,Paper Goods,4810,Kaolin Coated Paper,5.5,78663236.0,0.9,2019,,,,,,,,,
10,Paper Goods,4811,Cellulose Fibers Paper,6.2,48420606.0,0.61,2019,,,,,,,,,
10,Paper Goods,4812,Paper Pulp Filter Blocks,10.0,246689.0,,2019,,,,,,,,,
10,Paper Goods,4813,Cigarette Paper,5.0,6135761.0,-0.13,2019,,,,,,,,,
10,Paper Goods,4814,Wallpaper,10.0,9202513.0,0.27,2019,,,,,,,,,
10,Paper Goods,4816,Other Carbon Paper,10.0,449281.0,,2019,,,,,,,,,
10,Paper Goods,4817,Letter Stock,10.0,849833.0,-0.04,2019,,,,,,,,,
10,Paper Goods,4818,Toilet Paper,8.9,11292606.0,-0.12,2019,,,,,,,,,
10,Paper Goods,4819,Paper Containers,6.3,53085822.0,-0.51,2019,,,,,,,,,
10,Paper Goods,4820,Paper Notebooks,10.7,36654170.0,-0.77,2019,,,,,,,,,
10,Paper Goods,4821,Paper Labels,4.5,6193541.0,-0.28,2019,,,,,,,,,
10,Paper Goods,4822,Paper Spools,5.0,163122.0,,2019,,,,,,,,,
10,Paper Goods,4823,Shaped Paper,7.7,21072165.0,-0.07,2019,,,,,,,,,
10,Paper Goods,4901,Brochures,0.0,5850257.0,0.27,2019,,,,,,,,,
10,Paper Goods,4902,Newspapers,0.0,20858.0,0.85,2019,,,,,,,,,
10,Paper Goods,4903,Children's Picture Books,0.0,9939542.0,-0.4,2019,,,,,,,,,
10,Paper Goods,4904,Sheet Music,0.0,0.0,,2019,,,,,,,,,
10,Paper Goods,4905,Maps,0.0,26578.0,,2019,,,,,,,,,
10,Paper Goods,4906,Architectural Plans,0.0,1731.0,,2019,,,,,,,,,
10,Paper Goods,4907,Documents of title (bonds etc) and unused stamps,5.0,1453279.0,-0.97,2019,,,,,,,,,
10,Paper Goods,4908,Decals,10.0,1117153.0,-0.04,2019,,,,,,,,,
10,Paper Goods,4909,Postcards,10.0,398033.0,1.01,2019,,,,,,,,,
10,Paper Goods,4910,Calendars,10.0,970836.0,,2019,,,,,,,,,
10,Paper Goods,4911,Other Printed Material,4.4,13828167.0,0.59,2019,,,,,,,,,
11,Textiles,5001,Silk-worm Cocoons,3.8,0.0,,2019,,,,,,,,,
11,Textiles,5002,Raw Silk,3.8,66.0,,2019,,,,,,,,,
11,Textiles,5003,Silk Waste,3.8,1012.0,,2019,,,,,,,,,
11,Textiles,5004,Non-Retail Silk Yarn,3.8,98820.0,,2019,,,,,,,,,
11,Textiles,5005,Silk Waste Yarn,3.8,88250.0,,2019,,,,,,,,,
11,Textiles,5006,Retail Silk Yarn,3.8,45515.0,,2019,,,,,,,,,
11,Textiles,5007,Silk Fabrics,2.1,1944287.0,0.33,2019,,,,,,,,,
11,Textiles,5101,Wool,2.3,0.0,-1.8,2019,,,,,,,,,
11,Textiles,5102,Animal Hair,5.0,0.0,-2.19,2019,,,,,,,,,
11,Textiles,5103,Wool or Animal Hair Waste,5.0,39978.0,,2019,,,,,,,,,
11,Textiles,5104,Garnetted Wool or Animal Hair,5.0,0.0,,2019,,,,,,,,,
11,Textiles,5105,Prepared Wool or Animal Hair,5.0,1462385.0,-0.76,2019,,,,,,,,,
11,Textiles,5106,Non-Retail Carded Wool Yarn,5.0,108499.0,,2019,,,,,,,,,
11,Textiles,5107,Non-Retail Combed Wool Yarn,5.0,624470.0,-0.03,2019,,,,,,,,,
11,Textiles,5108,Non-Retail Animal Hair Yarn,5.0,31068214.0,,2019,,,,,,,,,
11,Textiles,5109,Retail Wool or Animal Hair Yarn,5.0,114190.0,,2019,,,,,,,,,
11,Textiles,5110,Horsehair Yarn,5.0,0.0,,2019,,,,,,,,,
11,Textiles,5111,Carded Wool or Animal Hair Fabric,10.0,4378655.0,0.41,2019,,,,,,,,,
11,Textiles,5112,Combed Wool or Animal Hair Fabric,10.0,1450930.0,0.32,2019,,,,,,,,,
11,Textiles,5113,Horsehair Fabric,10.0,9807.0,,2019,,,,,,,,,
11,Textiles,5201,Raw Cotton,0.0,0.0,-2.59,2019,,,,,,,,,
11,Textiles,5202,Cotton Waste,0.0,0.0,,2019,,,,,,,,,
11,Textiles,5203,Prepared Cotton,0.0,11.0,-2.16,2019,,,,,,,,,
11,Textiles,5204,Cotton Sewing Thread,5.0,68388.0,,2019,,,,,,,,,
11,Textiles,5205,Non-Retail Pure Cotton Yarn,5.0,3216481.0,-1.75,2019,,,,,,,,,
11,Textiles,5206,Non-Retail Mixed Cotton Yarn,5.0,32386408.0,,2019,,,,,,,,,
11,Textiles,5207,Retail Cotton Yarn,5.0,382294.0,,2019,,,,,,,,,
11,Textiles,5208,Light Pure Woven Cotton,9.9,57371045.0,-0.78,2019,,,,,,,,,
11,Textiles,5209,Heavy Pure Woven Cotton,10.0,14631110.0,-0.98,2019,,,,,,,,,
11,Textiles,5210,Light Mixed Woven Cotton,10.0,3862925.0,,2019,,,,,,,,,
11,Textiles,5211,Heavy Mixed Woven Cotton,10.0,17147315.0,-1.59,2019,,,,,,,,,
11,Textiles,5212,Other Cotton Fabrics,10.0,478529.0,,2019,,,,,,,,,
11,Textiles,5301,Flax Fibers,7.5,0.0,0.15,2019,,,,,,,,,
11,Textiles,5302,Hemp Fibers,3.8,0.0,,2019,,,,,,,,,
11,Textiles,5303,Jute and Other Textile Fibers,3.0,5548.0,,2019,,,,,,,,,
11,Textiles,5305,Coconut and Other Vegetable Fibers,2.3,101714.0,-2.0,2019,,,,,,,,,
11,Textiles,5306,Flax Yarn,3.8,1770301.0,,2019,,,,,,,,,
11,Textiles,5307,Jute Yarn,3.8,83918.0,,2019,,,,,,,,,
11,Textiles,5308,Other Vegetable Fibers Yarn,3.8,95870.0,,2019,,,,,,,,,
11,Textiles,5309,Flax Woven Fabric,7.5,846877.0,0.17,2019,,,,,,,,,
11,Textiles,5310,Jute Woven Fabric,6.8,5980.0,,2019,,,,,,,,,
11,Textiles,5311,Other Vegetable Fibers Fabric,7.5,136571.0,,2019,,,,,,,,,
11,Textiles,5401,Artificial Filament Sewing Thread,5.0,7469858.0,-0.43,2019,,,,,,,,,
