Section ID,Section,HS4 ID,HS4,Year,Exports from Russia to China (USD),PCI
6,Chemical Products,3004,Packaged Medicaments,2022,1351545.0,0.34
6,Chemical Products,3005,Bandages,2022,20.0,0.78
6,Chemical Products,3006,Special Pharmaceuticals,2022,1522.0,0.82
6,Chemical Products,3102,Nitrogenous Fertilizers,2022,122471.0,-0.73
6,Chemical Products,3104,Potassic Fertilizers,2022,906619115.0,-1.05
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2022,133624984.0,-0.79
6,Chemical Products,3203,Vegetable or Animal Dyes,2022,135540.0,0.12
6,Chemical Products,3204,Synthetic Coloring Matter,2022,239220.0,0.45
6,Chemical Products,3206,Other Coloring Matter,2022,1564.0,0.54
6,Chemical Products,3207,Prepared Pigments,2022,829.0,0.47
6,Chemical Products,3208,Nonaqueous Paints,2022,500214.0,0.18
6,Chemical Products,3209,Aqueous Paints,2022,7248.0,-0.09
6,Chemical Products,3210,Other Paints,2022,28831.0,0.36
6,Chemical Products,3212,Nonaqueous Pigments,2022,1504.0,0.94
6,Chemical Products,3213,Artistry Paints,2022,392647.0,0.13
6,Chemical Products,3214,Glaziers Putty,2022,77.0,0.29
6,Chemical Products,3215,Ink,2022,120.0,0.46
6,Chemical Products,3301,Essential Oils,2022,936826.0,-0.97
6,Chemical Products,3302,Scented Mixtures,2022,32079.0,0.15
6,Chemical Products,3303,Perfumes,2022,9968.0,-0.13
6,Chemical Products,3304,Beauty Products,2022,5177958.0,0.61
6,Chemical Products,3305,Hair Products,2022,1122659.0,0.29
6,Chemical Products,3306,Dental Products,2022,1619690.0,0.01
6,Chemical Products,3307,Shaving Products,2022,66350.0,0.15
6,Chemical Products,3401,Soap,2022,896856.0,-1.27
6,Chemical Products,3402,Cleaning Products,2022,1901620.0,0.01
6,Chemical Products,3403,Lubricating Products,2022,844644.0,1.19
6,Chemical Products,3404,Waxes,2022,96852.0,0.83
6,Chemical Products,3405,Polishes and Creams,2022,130343.0,0.22
6,Chemical Products,3406,Candles,2022,282.0,0.16
6,Chemical Products,3502,Water Soluble Proteins,2022,6312.0,0.18
6,Chemical Products,3504,Peptones,2022,7121.0,0.43
6,Chemical Products,3505,Dextrins,2022,888.0,0.63
6,Chemical Products,3506,Glues,2022,9459.0,0.53
6,Chemical Products,3507,Enzymes,2022,80851.0,1.0
6,Chemical Products,3701,Photographic Plates,2022,11266.0,1.38
6,Chemical Products,3702,Photographic Film,2022,11946.0,1.72
6,Chemical Products,3801,Artificial Graphite,2022,1548640.0,0.68
6,Chemical Products,3802,Activated Carbon,2022,19342.0,-0.53
6,Chemical Products,3803,Tall Oil,2022,1672061.0,
6,Chemical Products,3804,Wood Pulp Lyes,2022,4266477.0,0.72
6,Chemical Products,3805,Turpentine,2022,564091.0,
6,Chemical Products,3806,Rosin,2022,374934.0,-0.6
6,Chemical Products,3808,Pesticides,2022,1161.0,-0.07
6,Chemical Products,3810,Metal Pickling Preparations,2022,45654.0,1.64
6,Chemical Products,3811,Antiknock,2022,839148.0,0.76
6,Chemical Products,3812,Prepared Rubber Accelerators,2022,181440.0,0.73
6,Chemical Products,3813,Fire Extinguishers Preparations,2022,23065.0,
6,Chemical Products,3815,Reaction and Catalytic Products,2022,17828181.0,0.85
6,Chemical Products,3816,Refractory Cements,2022,4443664.0,0.55
6,Chemical Products,3818,Disc Chemicals for Electronics,2022,2581491.0,1.84
6,Chemical Products,3819,Hydraulic Brake Fluid,2022,475730.0,0.33
6,Chemical Products,3820,Antifreeze,2022,1886.0,0.38
6,Chemical Products,3821,Micro-Organism Culture Preparations,2022,20726.0,1.12
6,Chemical Products,3822,Laboratory Reagents,2022,1102860.0,1.08
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",2022,662867.0,0.45
6,Chemical Products,3824,Prepr binder for foundry,2022,6449828.0,
7,Plastics and Rubbers,3901,Ethylene Polymers,2022,387964162.0,0.23
7,Plastics and Rubbers,3902,Propylene Polymers,2022,125013478.0,0.71
7,Plastics and Rubbers,3903,Styrene Polymers,2022,22442268.0,0.86
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,2022,6650700.0,0.32
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2022,681.0,0.92
7,Plastics and Rubbers,3906,Acrylic Polymers,2022,55228.0,1.35
7,Plastics and Rubbers,3907,Polyacetals,2022,22828251.0,0.79
7,Plastics and Rubbers,3908,Polyamides,2022,33279552.0,1.24
7,Plastics and Rubbers,3909,Amino-resins,2022,118740.0,0.95
7,Plastics and Rubbers,3910,Silicone,2022,539815.0,1.46
7,Plastics and Rubbers,3911,Petroleum Resins,2022,8211.0,1.35
7,Plastics and Rubbers,3912,Cellulose,2022,5276.0,0.75
7,Plastics and Rubbers,3913,Natural Polymers,2022,938.0,1.0
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,2022,676483.0,1.53
7,Plastics and Rubbers,3916,Monofilament,2022,571868.0,0.46
7,Plastics and Rubbers,3917,Plastic Pipes,2022,388345.0,0.05
7,Plastics and Rubbers,3918,Plastic Floor Coverings,2022,22619.0,0.24
7,Plastics and Rubbers,3919,Self-adhesive Plastics,2022,103540.0,0.83
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,2022,408135.0,0.71
7,Plastics and Rubbers,3921,Other Plastic Sheetings,2022,293336.0,0.46
7,Plastics and Rubbers,3922,Plastic Wash Basins,2022,240.0,0.17
7,Plastics and Rubbers,3923,Plastic Lids,2022,92936.0,-0.15
7,Plastics and Rubbers,3924,Plastic Housewares,2022,22331.0,-1.05
7,Plastics and Rubbers,3925,Plastic Building Materials,2022,7857.0,0.11
7,Plastics and Rubbers,3926,Other Plastic Products,2022,771066.0,-0.39
7,Plastics and Rubbers,4002,Synthetic Rubber,2022,606834588.0,0.85
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,2022,3423.0,0.49
7,Plastics and Rubbers,4008,Rubber Sheets,2022,198.0,0.72
7,Plastics and Rubbers,4009,Rubber Pipes,2022,99084.0,0.59
7,Plastics and Rubbers,4010,Rubber Belting,2022,1550.0,0.81
7,Plastics and Rubbers,4011,Rubber Tires,2022,1656090.0,0.07
7,Plastics and Rubbers,4012,Used Rubber Tires,2022,12103.0,0.33
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,2022,384.0,-0.06
7,Plastics and Rubbers,4015,Rubber Apparel,2022,785.0,-0.48
7,Plastics and Rubbers,4016,Other Rubber Products,2022,698756.0,0.24
7,Plastics and Rubbers,4017,Hard Rubber,2022,8989.0,
8,Animal Hides,4104,Tanned Equine and Bovine Hides,2022,7781218.0,-1.09
8,Animal Hides,4107,Leather of Other Animals,2022,5461526.0,
8,Animal Hides,4201,Saddlery,2022,11401.0,-0.38
8,Animal Hides,4202,Trunks and Cases,2022,25479.0,-0.87
8,Animal Hides,4203,Leather Apparel,2022,7584.0,-1.23
8,Animal Hides,4205,Other Leather Articles,2022,11.0,-0.51
8,Animal Hides,4302,Tanned Furskins,2022,1134172.0,0.11
8,Animal Hides,4303,Furskin Apparel,2022,1981.0,-0.3
8,Animal Hides,4304,Artificial Fur,2022,1027.0,
9,Wood Products,4401,Fuel Wood,2022,15801065.0,-0.37
9,Wood Products,4402,Wood Charcoal,2022,307599.0,-1.67
9,Wood Products,4403,Rough Wood,2022,276661621.0,-1.12
9,Wood Products,4404,Wood Stakes,2022,3488709.0,
9,Wood Products,4407,Sawn Wood,2022,2992120911.0,-0.39
9,Wood Products,4408,Veneer Sheets,2022,145738502.0,-0.82
9,Wood Products,4409,Shaped Wood,2022,1189523.0,-0.65
9,Wood Products,4410,Particle Board,2022,33255180.0,0.06
9,Wood Products,4411,Wood Fiberboard,2022,938035.0,-0.06
9,Wood Products,4412,Plywood,2022,75985449.0,-1.27
9,Wood Products,4413,Densified Wood,2022,180178.0,-0.62
9,Wood Products,4414,Wood Frames,2022,9970.0,-0.73
9,Wood Products,4415,Wood Crates,2022,115.0,0.26
9,Wood Products,4417,Wooden Tool Handles,2022,75.0,
9,Wood Products,4418,Wood Carpentry,2022,4407963.0,0.02
9,Wood Products,4419,Wood Kitchenware,2022,14645017.0,-0.58
9,Wood Products,4420,Wood Ornaments,2022,4928.0,-0.99
9,Wood Products,4421,Other Wood Articles,2022,32900934.0,-0.56
10,Paper Goods,4703,Sulfate Chemical Woodpulp,2022,1216491504.0,0.04
10,Paper Goods,4704,Sulfite Chemical Woodpulp,2022,8138165.0,
10,Paper Goods,4705,Semi chemical Woodpulp,2022,33253829.0,-0.25
10,Paper Goods,4706,Recovered Paper Pulp,2022,2844524.0,-0.2
10,Paper Goods,4801,Newsprint,2022,246771484.0,0.81
10,Paper Goods,4802,Uncoated Paper,2022,1202675.0,0.46
10,Paper Goods,4803,Tissue,2022,81.0,-0.77
10,Paper Goods,4804,Kraft Paper,2022,334766438.0,0.09
10,Paper Goods,4805,Other Uncoated Paper,2022,279173997.0,0.14
10,Paper Goods,4806,Vegetable Parchment,2022,450560.0,1.11
10,Paper Goods,4807,Composite Paper,2022,332.0,0.44
10,Paper Goods,4808,Corrugated Paper,2022,309406.0,0.01
10,Paper Goods,4810,Kaolin Coated Paper,2022,163.0,0.84
10,Paper Goods,4811,Cellulose Fibers Paper,2022,14138.0,0.51
10,Paper Goods,4814,Wallpaper,2022,33861.0,0.22
10,Paper Goods,4818,Toilet Paper,2022,2894.0,-0.17
10,Paper Goods,4819,Paper Containers,2022,12321.0,-0.33
10,Paper Goods,4820,Paper Notebooks,2022,269.0,-0.76
10,Paper Goods,4821,Paper Labels,2022,10636.0,-0.3
10,Paper Goods,4822,Paper Spools,2022,64.0,
10,Paper Goods,4823,Shaped Paper,2022,8827.0,0.09
10,Paper Goods,4901,Brochures,2022,627987.0,0.28
10,Paper Goods,4902,Newspapers,2022,446846.0,1.07
10,Paper Goods,4904,Sheet Music,2022,14745.0,
10,Paper Goods,4905,Maps,2022,15972.0,
10,Paper Goods,4907,Documents of title (bonds etc) and unused stamps,2022,3920.0,-1.07
10,Paper Goods,4909,Postcards,2022,831.0,0.21
10,Paper Goods,4910,Calendars,2022,11.0,
10,Paper Goods,4911,Other Printed Material,2022,4941178.0,0.69
11,Textiles,5101,Wool,2022,3786138.0,-1.69
11,Textiles,5102,Animal Hair,2022,1078862.0,-2.27
11,Textiles,5112,Combed Wool or Animal Hair Fabric,2022,92.0,-0.12
11,Textiles,5208,Light Pure Woven Cotton,2022,3627.0,-0.89
11,Textiles,5210,Light Mixed Woven Cotton,2022,1074.0,
11,Textiles,5301,Flax Fibers,2022,8884873.0,0.14
11,Textiles,5302,Hemp Fibers,2022,297799.0,
11,Textiles,5306,Flax Yarn,2022,8.0,
11,Textiles,5309,Flax Woven Fabric,2022,61693.0,0.31
11,Textiles,5402,Non-Retail Synthetic Filament Yarn,2022,157003.0,0.03
11,Textiles,5407,Synthetic Filament Yarn Woven Fabric,2022,2399.0,-0.17
11,Textiles,5503,Unprocessed Synthetic Staple Fibers,2022,75585.0,0.64
11,Textiles,5508,Non-Retail Artificial Staple Fibers Sewing Thread,2022,20.0,-1.33
11,Textiles,5512,Synthetic Fabrics,2022,87.0,0.32
11,Textiles,5514,Heavy Synthetic Cotton Fabrics,2022,80.0,-0.2
11,Textiles,5601,Wadding,2022,15.0,-0.49
11,Textiles,5602,Felt,2022,896.0,0.5
11,Textiles,5603,Non-woven Textiles,2022,18626.0,0.61
11,Textiles,5604,Rubber Textiles,2022,585.0,
11,Textiles,5607,Twine and Rope,2022,1436.0,-0.43
11,Textiles,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",2022,44.0,-0.52
11,Textiles,5609,Other Articles of Twine and Rope,2022,18.0,-0.82
11,Textiles,5702,Hand-Woven Rugs,2022,25.0,-0.71
11,Textiles,5703,Tufted Carpets,2022,73.0,-0.51
11,Textiles,5704,Felt Carpets,2022,42.0,0.22
11,Textiles,5801,Woven Fabrics,2022,31.0,0.22
11,Textiles,5804,Tulles and Net Fabric,2022,5.0,-0.61
11,Textiles,5805,Hand-Woven Tapestries,2022,3036.0,
11,Textiles,5806,Narrow Woven Fabric,2022,2208.0,-0.16
11,Textiles,5807,Labels,2022,466.0,-0.64
11,Textiles,5810,Embroidery,2022,724.0,-0.75
11,Textiles,5811,Quilted Textiles,2022,8.0,
11,Textiles,5901,Gum Coated Textile Fabric,2022,20.0,-1.4
11,Textiles,5902,Polyamide Fabric,2022,454318.0,0.3
11,Textiles,5903,Plastic Coated Textile Fabric,2022,46.0,0.73
11,Textiles,5907,Coated Textile Fabric,2022,1402.0,0.36
11,Textiles,5911,Textiles for technical uses,2022,6149.0,0.87
11,Textiles,6001,Pile Fabric,2022,135.0,-0.05
11,Textiles,6002,Light Rubberized Knitted Fabric,2022,28.0,-0.56
11,Textiles,6003,Knitted or crocheted fabrics of a width not exceeding 30 cm,2022,23.0,
11,Textiles,6005,Warp knit fabrics (including those made on galloon knitting machines),2022,151.0,
11,Textiles,6006,Other knitted or crocheted fabrics.,2022,197.0,
11,Textiles,6101,Knit Men's Coats,2022,758.0,-1.59
11,Textiles,6102,Knit Women's Coats,2022,1505.0,-1.64
11,Textiles,6103,Knit Men's Suits,2022,3693.0,-1.63
11,Textiles,6104,Knit Women's Suits,2022,65910.0,-1.53
11,Textiles,6105,Knit Men's Shirts,2022,191.0,-2.12
11,Textiles,6106,Knit Women's Shirts,2022,655.0,-1.84
11,Textiles,6107,Knit Men's Undergarments,2022,5143.0,-1.58
11,Textiles,6108,Knit Women's Undergarments,2022,35792.0,-1.7
11,Textiles,6109,Knit T-shirts,2022,48590.0,-1.9
11,Textiles,6110,Knit Sweaters,2022,27905.0,-1.61
11,Textiles,6112,Knit Active Wear,2022,276.0,-1.3
11,Textiles,6113,Garments of Impregnated Fabric,2022,19971.0,-1.31
11,Textiles,6114,Other Knit Garments,2022,124823.0,-1.55
11,Textiles,6115,Knit Socks and Hosiery,2022,22814.0,-1.03
11,Textiles,6116,Knit Gloves,2022,8891.0,-1.67
11,Textiles,6117,Other Knit Clothing Accessories,2022,6465.0,-1.27
11,Textiles,6201,Non-Knit Men's Coats,2022,5329.0,-1.26
11,Textiles,6202,Non-Knit Women's Coats,2022,8173.0,-1.15
11,Textiles,6203,Non-Knit Men's Suits,2022,7050.0,-1.39
11,Textiles,6204,Non-Knit Women's Suits,2022,154962.0,-1.31
11,Textiles,6205,Non-Knit Men's Shirts,2022,88.0,-1.73
11,Textiles,6206,Non-Knit Women's Shirts,2022,2122.0,-1.36
11,Textiles,6207,Non-Knit Men's Undergarments,2022,1037.0,
11,Textiles,6208,Non-Knit Women's Undergarments,2022,631.0,-1.42
11,Textiles,6209,Non-Knit Babies' Garments,2022,518.0,-1.77
11,Textiles,6210,Felt or Coated Fabric Garments,2022,50717.0,-1.36
11,Textiles,6211,Non-Knit Active Wear,2022,193658.0,-1.57
11,Textiles,6212,Other Women's Undergarments,2022,5546.0,-1.45
11,Textiles,6214,Scarves,2022,168.0,-1.08
11,Textiles,6216,Non-Knit Gloves,2022,16850.0,-2.06
11,Textiles,6217,Other Non-Knit Clothing Accessories,2022,448.0,-1.02
11,Textiles,6302,House Linens,2022,72065.0,-1.31
11,Textiles,6303,Window Dressings,2022,85.0,-0.33
11,Textiles,6304,Bedspreads,2022,82419.0,-1.08
11,Textiles,6305,Packing Bags,2022,72.0,-2.03
11,Textiles,6307,Other Cloth Articles,2022,33283.0,-1.17
11,Textiles,6308,Packaged Sewing Sets,2022,30889.0,
12,Footwear and Headwear,6401,Waterproof Footwear,2022,973.0,-1.26
12,Footwear and Headwear,6402,Rubber Footwear,2022,82667.0,-1.11
12,Footwear and Headwear,6403,Leather Footwear,2022,31234.0,-0.64
12,Footwear and Headwear,6404,Textile Footwear,2022,68132.0,-1.12
12,Footwear and Headwear,6405,Other Footwear,2022,32248.0,-1.06
12,Footwear and Headwear,6406,Footwear Parts,2022,4042.0,-0.69
12,Footwear and Headwear,6505,Knitted Hats,2022,7157.0,-1.82
12,Footwear and Headwear,6506,Other Headwear,2022,299.0,0.61
12,Footwear and Headwear,6507,Headbands and Linings,2022,106.0,
12,Footwear and Headwear,6601,Umbrellas,2022,546.0,-1.16
12,Footwear and Headwear,6602,Walking Sticks,2022,393.0,
12,Footwear and Headwear,6702,Artificial Vegetation,2022,17.0,-0.15
12,Footwear and Headwear,6703,Processed Hair,2022,20568.0,-1.55
12,Footwear and Headwear,6704,Fake Hair,2022,9919.0,-2.49
13,Stone And Glass,6802,Building Stone,2022,332.0,-1.12
13,Stone And Glass,6803,Worked Slate,2022,2240.0,-0.27
13,Stone And Glass,6804,Milling Stones,2022,1422.0,1.0
13,Stone And Glass,6805,Abrasive Powder,2022,111.0,0.91
13,Stone And Glass,6806,Rock Wool,2022,663962.0,0.92
13,Stone And Glass,6807,Asphalt,2022,610936.0,-0.11
13,Stone And Glass,6809,Plaster Articles,2022,2358.0,-0.49
13,Stone And Glass,6810,Cement Articles,2022,8117.0,0.33
13,Stone And Glass,6812,Asbestos Fibres,2022,14606.0,
13,Stone And Glass,6813,Friction Material,2022,179.0,0.12
13,Stone And Glass,6814,Processed Mica,2022,7847.0,
13,Stone And Glass,6815,Other Stone Articles,2022,739999.0,0.4
13,Stone And Glass,6901,Bricks,2022,5313.0,
13,Stone And Glass,6902,Refractory Bricks,2022,453662.0,0.52
13,Stone And Glass,6903,Refractory Ceramics,2022,40022.0,0.6
13,Stone And Glass,6907,Unglazed Ceramics,2022,690215.0,-1.33
13,Stone And Glass,6910,Bathroom Ceramics,2022,565.0,-0.85
13,Stone And Glass,6911,Porcelain Tableware,2022,1089705.0,-0.47
13,Stone And Glass,6912,Ceramic Tableware,2022,33.0,-0.12
13,Stone And Glass,6913,Ornamental Ceramics,2022,45548.0,-0.65
13,Stone And Glass,6914,Other Ceramic Articles,2022,553096.0,0.22
13,Stone And Glass,7002,Glass Balls,2022,4778.0,
13,Stone And Glass,7005,Float Glass,2022,86641.0,-0.32
13,Stone And Glass,7007,Safety Glass,2022,52454.0,0.33
13,Stone And Glass,7009,Glass Mirrors,2022,581.0,0.39
13,Stone And Glass,7010,Glass Bottles,2022,59586.0,-0.82
13,Stone And Glass,7013,Interior Decorative Glassware,2022,132845.0,0.23
13,Stone And Glass,7014,Signaling Glassware,2022,1940436.0,1.01
13,Stone And Glass,7016,Glass Bricks,2022,7027.0,-0.06
13,Stone And Glass,7017,Laboratory Glassware,2022,4530.0,0.44
13,Stone And Glass,7018,Glass Beads,2022,473550.0,1.06
13,Stone And Glass,7019,Glass Fibers,2022,720907.0,0.49
13,Stone And Glass,7020,Other Glass Articles,2022,6484.0,0.65
14,Precious Metals,7102,Diamonds,2022,20217029.0,-1.51
14,Precious Metals,7103,Precious Stones,2022,23771144.0,-1.85
14,Precious Metals,7104,Synthetic Reconstructed Jewellery Stones,2022,47574652.0,0.17
14,Precious Metals,7105,Precious Stone Dust,2022,435968.0,
14,Precious Metals,7106,Silver,2022,34812.0,-0.3
14,Precious Metals,7108,Gold,2022,386874210.0,-2.08
14,Precious Metals,7110,Platinum,2022,1129279013.0,0.61
14,Precious Metals,7113,Jewellery,2022,1600748.0,-0.56
14,Precious Metals,7114,Metal-Clad Products,2022,6610.0,0.16
14,Precious Metals,7115,Other Precious Metal Products,2022,33276.0,-0.15
14,Precious Metals,7116,Pearl Products,2022,252368.0,-0.74
14,Precious Metals,7117,Imitation Jewellery,2022,13980.0,-0.24
14,Precious Metals,7118,Coin,2022,313.0,0.11
15,Metals,7201,Pig Iron,2022,187499738.0,-0.8
15,Metals,7202,Ferroalloys,2022,7169263.0,-0.62
15,Metals,7203,Iron Reductions,2022,286552754.0,-1.31
15,Metals,7204,Scrap Iron,2022,301617.0,-0.55
15,Metals,7205,Iron Powder,2022,588581.0,0.65
15,Metals,7207,Semi-Finished Iron,2022,1342452956.0,-1.07
15,Metals,7208,Hot-Rolled Iron,2022,39008748.0,0.24
15,Metals,7210,Coated Flat-Rolled Iron,2022,167213.0,-0.01
15,Metals,7211,Large Flat-Rolled Iron,2022,445687.0,0.58
15,Metals,7212,Large Coated Flat-Rolled Iron,2022,4426.0,0.39
15,Metals,7214,Raw Iron Bars,2022,26812.0,-1.07
15,Metals,7216,Iron Blocks,2022,3812287.0,-0.42
15,Metals,7217,Iron Wire,2022,101.0,-0.25
15,Metals,7218,Stainless Steel Ingots,2022,983.0,0.95
15,Metals,7219,Large Flat-Rolled Stainless Steel,2022,88716.0,0.74
15,Metals,7220,Flat-Rolled Stainless Steel,2022,287501.0,1.16
15,Metals,7222,Other Stainless Steel Bars,2022,543016.0,0.86
15,Metals,7223,Stainless Steel Wire,2022,31232.0,1.31
15,Metals,7224,Steel Ingots,2022,6342329.0,0.47
15,Metals,7225,Flat Flat-Rolled Steel,2022,21825239.0,1.19
15,Metals,7226,Flat-Rolled Iron,2022,595868.0,1.42
15,Metals,7228,Other Steel Bars,2022,55986.0,0.65
15,Metals,7301,Iron Sheet Piling,2022,229.0,0.01
15,Metals,7302,Iron Railway Products,2022,2086801.0,0.52
15,Metals,7303,Cast Iron Pipes,2022,72146.0,-0.57
15,Metals,7304,Iron Pipes,2022,17308156.0,0.26
15,Metals,7306,Other Small Iron Pipes,2022,1592.0,-0.23
15,Metals,7307,Iron Pipe Fittings,2022,304376.0,0.85
15,Metals,7308,Iron Structures,2022,11655160.0,-0.01
15,Metals,7309,Large Iron Containers,2022,5100216.0,-0.05
15,Metals,7310,Small Iron Containers,2022,131445.0,0.05
15,Metals,7312,Stranded Iron Wire,2022,28703.0,-0.08
15,Metals,7314,Iron Cloth,2022,11641.0,0.07
15,Metals,7315,Iron Chains,2022,4107.0,0.88
15,Metals,7317,Iron Nails,2022,16.0,-0.94
15,Metals,7318,Iron Fasteners,2022,596779.0,1.14
15,Metals,7319,Iron Sewing Needles,2022,4033.0,
15,Metals,7320,Iron Springs,2022,126853.0,0.64
15,Metals,7321,Iron Stovetops,2022,1258.0,-0.22
15,Metals,7322,Iron Radiators,2022,727868.0,0.68
15,Metals,7323,Iron Housewares,2022,446814.0,-0.23
15,Metals,7324,Iron Toiletry,2022,56.0,0.4
15,Metals,7325,Other Cast Iron Products,2022,131001.0,-0.26
15,Metals,7326,Other Iron Products,2022,46821084.0,0.02
15,Metals,7403,Refined Copper,2022,2933256393.0,-1.47
15,Metals,7404,Scrap Copper,2022,10826077.0,-1.04
15,Metals,7406,Copper Powder,2022,177201.0,0.43
15,Metals,7407,Copper Bars,2022,19595.0,0.09
15,Metals,7408,Copper Wire,2022,1714.0,-0.11
15,Metals,7409,Copper Plating,2022,3520.0,0.72
15,Metals,7410,Copper Foil,2022,17541.0,1.16
15,Metals,7411,Copper Pipes,2022,2499.0,0.41
15,Metals,7412,Copper Pipe Fittings,2022,224.0,0.84
15,Metals,7415,Copper Fasteners,2022,12272.0,1.0
15,Metals,7418,Copper Housewares,2022,301.0,0.31
15,Metals,7419,Other Copper Products,2022,75913.0,1.02
15,Metals,7502,Raw Nickel,2022,1113887280.0,0.05
15,Metals,7504,Nickel Powder,2022,40523269.0,-0.14
15,Metals,7505,Nickel Bars,2022,249585.0,1.24
15,Metals,7507,Nickel Pipes,2022,799451.0,1.05
15,Metals,7508,Other Nickel Products,2022,102793.0,1.07
15,Metals,7601,Raw Aluminium,2022,1329527032.0,-1.36
15,Metals,7602,Scrap Aluminium,2022,2930645.0,-0.88
15,Metals,7603,Aluminium Powder,2022,1770.0,
15,Metals,7604,Aluminium Bars,2022,2577161.0,-0.24
15,Metals,7605,Aluminium Wire,2022,7340.0,-0.52
15,Metals,7606,Aluminium Plating,2022,39546841.0,0.08
15,Metals,7607,Aluminium Foil,2022,177355.0,0.32
15,Metals,7608,Aluminium Pipes,2022,32569.0,0.06
15,Metals,7609,Aluminium Pipe Fittings,2022,417.0,0.47
15,Metals,7610,Aluminium Structures,2022,21795.0,0.16
15,Metals,7612,Aluminium Cans,2022,7640.0,-0.19
15,Metals,7614,Stranded Aluminium Wire,2022,810.0,-0.8
15,Metals,7615,Aluminium Housewares,2022,1134.0,-1.03
15,Metals,7616,Other Aluminium Products,2022,55409.0,0.71
15,Metals,7801,Raw Lead,2022,16411.0,-1.59
15,Metals,7804,Lead Sheets,2022,102500.0,
15,Metals,7806,Other Lead Products,2022,205854.0,
15,Metals,7905,Zinc Sheets,2022,232.0,-0.14
15,Metals,7907,Other Zinc Products,2022,521.0,0.29
15,Metals,8001,Raw Tin,2022,1722.0,-0.89
15,Metals,8003,Tin Bars,2022,15708.0,0.95
15,Metals,8007,Other Tin Products,2022,120.0,
15,Metals,8102,Molybdenum,2022,145.0,
15,Metals,8104,Magnesium,2022,2848674.0,0.89
15,Metals,8105,Cobalt,2022,8651305.0,-1.38
15,Metals,8106,Bismuth,2022,23909.0,
15,Metals,8107,Cadmium,2022,401137.0,
15,Metals,8108,Titanium,2022,66914903.0,0.68
15,Metals,8110,Antimony,2022,18723.0,
15,Metals,8111,Manganese,2022,2017.0,-0.75
15,Metals,8112,Other Metals,2022,14526915.0,0.36
15,Metals,8201,Garden Tools,2022,43912.0,0.43
15,Metals,8202,Hand Saws,2022,20.0,0.96
15,Metals,8203,Hand Tools,2022,2918.0,0.61
15,Metals,8204,Wrenches,2022,4378.0,1.22
15,Metals,8205,Other Hand Tools,2022,108716.0,0.68
15,Metals,8206,Tool Sets,2022,8242.0,0.78
15,Metals,8207,Interchangeable Tool Parts,2022,719780.0,0.93
15,Metals,8208,Cutting Blades,2022,50516.0,1.17
15,Metals,8211,Knives,2022,2154.0,0.91
15,Metals,8212,Razor Blades,2022,56842.0,-0.39
15,Metals,8213,Scissors,2022,127.0,0.09
15,Metals,8214,Other Cutlery,2022,279.0,-0.41
15,Metals,8215,Cutlery Sets,2022,113.0,-0.23
15,Metals,8301,Padlocks,2022,10675.0,0.38
15,Metals,8302,Metal Mountings,2022,12674.0,0.73
15,Metals,8303,Safes,2022,11254.0,0.49
15,Metals,8306,Bells and Other Metal Ornaments,2022,787626.0,-0.51
15,Metals,8307,Flexible Metal Tubing,2022,16451.0,0.47
15,Metals,8308,Other Metal Fasteners,2022,242.0,0.52
15,Metals,8309,Metal Stoppers,2022,59251.0,0.06
15,Metals,8310,Metal Signs,2022,4010.0,0.18
15,Metals,8311,Coated Metal Soldering Products,2022,5156756.0,0.38
16,Machines,8401,Nuclear Reactors,2022,108950551.0,0.8
16,Machines,8402,Steam Boilers,2022,80.0,-0.01
16,Machines,8403,Central Heating Boilers,2022,102220.0,0.57
16,Machines,8406,Steam Turbines,2022,36898.0,0.37
16,Machines,8407,Spark-Ignition Engines,2022,8568.0,0.63
16,Machines,8409,Engine Parts,2022,2690723.0,0.49
16,Machines,8411,Gas Turbines,2022,12409335.0,0.43
16,Machines,8412,Other Engines,2022,2541121.0,0.81
16,Machines,8413,Liquid Pumps,2022,8372743.0,0.82
16,Machines,8414,Air Pumps,2022,3858827.0,0.51
16,Machines,8415,Air Conditioners,2022,1238.0,0.48
16,Machines,8418,Refrigerators,2022,1482166.0,0.24
16,Machines,8419,Other Heating Machinery,2022,6694757.0,0.8
16,Machines,8420,Rolling Machines,2022,5556.0,1.61
16,Machines,8421,Centrifuges,2022,1872594.0,0.96
16,Machines,8422,Washing and Bottling Machines,2022,50016.0,0.84
16,Machines,8423,Scales,2022,9279.0,0.49
16,Machines,8424,Liquid Dispersing Machines,2022,1408213.0,0.89
16,Machines,8425,Pulley Systems,2022,4764.0,0.64
16,Machines,8426,Cranes,2022,2800.0,0.33
16,Machines,8428,Lifting Machinery,2022,3990783.0,0.86
16,Machines,8430,Other Construction Vehicles,2022,1027.0,-0.29
16,Machines,8431,Excavation Machinery,2022,131228.0,0.63
16,Machines,8432,Soil Preparation Machinery,2022,7654.0,0.6
