t,i,j,k,v,q
2019,156,643,210120,521.621,53.964
2019,156,643,210130,56.17,2.82
2019,156,643,210210,2337.99,1070.49
2019,156,643,210220,615.214,191.044
2019,156,643,210230,297.889,151.073
2019,156,643,210310,6796.894,8529.241
2019,156,643,210320,28.633,18.322
2019,156,643,210330,57.479,2.175
2019,156,643,210390,14061.29,7532.284
2019,156,643,210410,679.69,196.149
2019,156,643,210500,148.338,96.525
2019,156,643,210610,4040.955,4441.279
2019,156,643,210690,32325.456,11395.815
2019,156,643,220110,11.02,21.93
2019,156,643,220190,167.267,484.631
2019,156,643,220210,1459.229,1883.932
2019,156,643,220291,2.55,3.938
2019,156,643,220299,1717.691,1440.201
2019,156,643,220300,6577.296,12367.522
2019,156,643,220421,5.06,0.486
2019,156,643,220600,26.252,14.081
2019,156,643,220720,6.303,0.123
2019,156,643,220830,0.49,0.003
2019,156,643,220860,54.27,11.985
2019,156,643,220890,4191.19,31.202
2019,156,643,220900,599.933,675.516
2019,156,643,230210,26.551,27.99
2019,156,643,230250,85.141,41.151
2019,156,643,230310,9490.642,21996.749
2019,156,643,230400,900.622,1298.289
2019,156,643,230910,16556.078,2798.911
2019,156,643,230990,22835.895,22381.751
2019,156,643,240110,2702.966,534.22
2019,156,643,240120,26197.784,5298.885
2019,156,643,240130,2037.846,2511.074
2019,156,643,240220,13.927,0.399
2019,156,643,240399,9.804,0.488
2019,156,643,250100,1619.04,11604.405
2019,156,643,250200,15.335,54.0
2019,156,643,250300,9.952,5.016
2019,156,643,250410,1903.246,1503.265
2019,156,643,250490,21.31,15.165
2019,156,643,250510,66.653,115.93
2019,156,643,250590,21.391,56.714
2019,156,643,250610,658.698,555.323
2019,156,643,250620,116.205,22.411
2019,156,643,250700,763.055,2103.397
2019,156,643,250810,2582.476,5678.369
2019,156,643,250830,328.433,140.591
2019,156,643,250840,92.237,141.322
2019,156,643,250850,6.507,20.61
2019,156,643,250860,229.379,607.913
2019,156,643,250870,12.351,13.919
2019,156,643,250900,19.454,9.8
2019,156,643,251110,2401.742,8043.075
2019,156,643,251120,3.268,4.0
2019,156,643,251200,964.724,1962.403
2019,156,643,251310,47.402,46.965
2019,156,643,251320,4023.239,17428.707
2019,156,643,251400,5.347,11.477
2019,156,643,251511,0.058,0.02
2019,156,643,251512,11.103,27.066
2019,156,643,251611,2.538,27.8
2019,156,643,251612,23.462,66.025
2019,156,643,251690,6.882,15.473
2019,156,643,251710,65.976,88.109
2019,156,643,251741,11.78,29.025
2019,156,643,251749,13.93,100.334
2019,156,643,251810,6.942,28.094
2019,156,643,251830,0.668,3.338
2019,156,643,251910,182.381,479.642
2019,156,643,251990,42829.134,74100.07
2019,156,643,252010,161.694,190.99
2019,156,643,252020,14.349,20.259
2019,156,643,252210,2460.9,16045.184
2019,156,643,252220,76.826,273.401
2019,156,643,252310,10.965,346.35
2019,156,643,252329,17.94,29.559
2019,156,643,252330,1.618,0.27
2019,156,643,252390,5.634,5.0
2019,156,643,252510,94.07,93.562
2019,156,643,252520,22.824,24.812
2019,156,643,252610,217.481,1012.553
2019,156,643,252620,720.273,2288.996
2019,156,643,252800,0.12,0.2
2019,156,643,252921,2.943,6.888
2019,156,643,252922,2.12,0.8
2019,156,643,253010,502.066,2724.368
2019,156,643,253090,1823.543,11943.497
2019,156,643,260112,0.124,0.1
2019,156,643,260200,12.43,25.472
2019,156,643,260600,4313.012,11067.33
2019,156,643,260800,28.8,3.0
2019,156,643,261000,93.386,183.616
2019,156,643,261390,264.049,12.05
2019,156,643,261510,7.28,4.681
2019,156,643,262099,16697.008,14667.68
2019,156,643,262190,112.272,14.737
2019,156,643,270119,0.187,
2019,156,643,270720,45.204,26.827
2019,156,643,270799,52.422,18.106
2019,156,643,270810,18355.259,30828.693
2019,156,643,270820,1801.425,580.603
2019,156,643,271000,111427.8,19000.408
2019,156,643,271112,117.101,39.117
2019,156,643,271113,11.852,0.494
2019,156,643,271114,8.143,1.123
2019,156,643,271119,148.216,76.535
2019,156,643,271210,51.547,27.07
2019,156,643,271220,223.271,265.539
2019,156,643,271290,158.076,71.82
2019,156,643,271311,0.005,0.005
2019,156,643,271312,142195.773,41575.88
2019,156,643,271500,151.305,147.743
2019,156,643,280300,398.406,161.242
2019,156,643,280421,24.49,51.779
2019,156,643,280429,1509.342,1.657
2019,156,643,280430,4.022,1.15
2019,156,643,280440,1.743,0.003
2019,156,643,280450,104.68,0.632
2019,156,643,280461,1431.262,25.644
2019,156,643,280469,12300.382,7033.592
2019,156,643,280470,1022.669,221.455
2019,156,643,280490,4.776,0.145
2019,156,643,280511,691.505,242.04
2019,156,643,280512,6816.991,2384.846
2019,156,643,280519,465.459,73.103
2019,156,643,280530,1137.496,62.123
2019,156,643,280610,0.043,0.002
2019,156,643,280700,39.589,7.807
2019,156,643,280910,95.316,54.417
2019,156,643,280920,5852.514,7694.302
2019,156,643,281000,3.031,1.051
2019,156,643,281111,380.251,310.641
2019,156,643,281119,686.294,1033.997
2019,156,643,281121,187.799,540.132
2019,156,643,281122,20757.289,24575.031
2019,156,643,281129,258.358,63.456
2019,156,643,281212,5.52,3.0
2019,156,643,281213,1.333,0.3
2019,156,643,281219,0.083,
2019,156,643,281290,156.481,36.933
2019,156,643,281390,2214.18,1397.655
2019,156,643,281511,12806.938,31711.566
2019,156,643,281512,5.445,2.921
2019,156,643,281520,812.47,842.248
2019,156,643,281530,781.093,35.213
2019,156,643,281610,2.857,0.6
2019,156,643,281640,92.418,100.284
2019,156,643,281700,22.641,7.123
2019,156,643,281810,15506.695,15110.49
2019,156,643,281820,10156.126,23901.966
2019,156,643,281830,545.939,745.256
2019,156,643,281910,0.01,
2019,156,643,281990,265.224,43.835
2019,156,643,282010,222.443,124.804
2019,156,643,282090,95.024,11.523
2019,156,643,282110,9308.652,9435.131
2019,156,643,282120,1887.581,1869.892
2019,156,643,282200,600.854,22.013
2019,156,643,282300,1240.498,947.456
2019,156,643,282410,214.698,77.254
2019,156,643,282490,31.647,1.336
2019,156,643,282510,884.071,206.62
2019,156,643,282520,24.851,0.347
2019,156,643,282530,2330.109,84.771
2019,156,643,282540,126.176,9.011
2019,156,643,282550,9.004,1.235
2019,156,643,282560,1382.953,169.736
2019,156,643,282570,5726.439,227.414
2019,156,643,282580,7025.827,1255.587
2019,156,643,282590,4720.502,292.214
2019,156,643,282612,11340.626,7724.843
2019,156,643,282619,1448.334,1061.219
2019,156,643,282630,492.441,518.287
2019,156,643,282690,2362.515,2864.942
2019,156,643,282710,865.328,4842.059
2019,156,643,282720,1795.949,9500.973
2019,156,643,282731,1303.644,5604.332
2019,156,643,282732,298.128,812.435
2019,156,643,282735,57.57,10.0
2019,156,643,282739,12692.622,9091.984
2019,156,643,282741,16.947,5.0
2019,156,643,282749,1805.764,3745.215
2019,156,643,282751,1526.377,489.616
2019,156,643,282759,1332.401,300.317
2019,156,643,282760,64.029,3.005
2019,156,643,282810,18559.802,21031.856
2019,156,643,282890,104.412,46.516
2019,156,643,282919,637.737,559.932
2019,156,643,282990,151.263,114.184
2019,156,643,283010,9842.779,17747.807
2019,156,643,283090,348.144,19.798
2019,156,643,283110,1891.789,1682.01
2019,156,643,283190,81.931,40.8
2019,156,643,283210,3693.345,10363.093
2019,156,643,283220,52.741,57.291
2019,156,643,283230,422.306,1145.859
2019,156,643,283311,145.84,338.624
2019,156,643,283319,44.503,95.619
2019,156,643,283321,607.913,4654.853
2019,156,643,283322,240.43,831.094
2019,156,643,283325,1152.315,547.764
2019,156,643,283327,1904.288,3396.147
2019,156,643,283329,10248.337,16033.593
2019,156,643,283330,5.685,4.317
2019,156,643,283340,1931.167,1967.14
2019,156,643,283410,22.316,47.261
2019,156,643,283429,3143.57,2468.647
2019,156,643,283510,503.261,269.035
2019,156,643,283522,147.958,229.77
2019,156,643,283524,2579.613,2398.116
2019,156,643,283525,813.441,916.116
2019,156,643,283526,207.346,368.433
2019,156,643,283529,1508.284,2065.311
2019,156,643,283531,498.057,462.573
2019,156,643,283539,13908.017,10093.416
2019,156,643,283620,1521.417,5099.751
2019,156,643,283630,112.221,319.202
2019,156,643,283640,37.578,45.904
2019,156,643,283650,467.118,655.81
2019,156,643,283660,3513.57,6942.043
2019,156,643,283691,5603.082,525.81
2019,156,643,283692,424.908,347.6
2019,156,643,283699,2324.225,768.125
2019,156,643,283711,20693.141,10055.624
2019,156,643,283720,295.809,271.635
2019,156,643,283911,848.381,2063.223
2019,156,643,283919,849.694,1618.855
2019,156,643,283990,10.455,3.538
2019,156,643,284011,0.198,0.186
2019,156,643,284019,41.953,63.025
2019,156,643,284020,1761.884,873.275
2019,156,643,284150,138.588,21.476
2019,156,643,284161,844.409,298.589
2019,156,643,284169,10.493,1.107
2019,156,643,284170,151.071,9.011
2019,156,643,284190,349.291,129.065
2019,156,643,284210,2204.042,3036.756
2019,156,643,284290,423.227,420.962
2019,156,643,284390,5450.689,0.189
2019,156,643,284440,81.07,0.013
2019,156,643,284590,46.6,0.011
2019,156,643,284610,280.984,129.129
2019,156,643,284690,4959.118,408.646
2019,156,643,284910,63.592,92.355
2019,156,643,284920,1544.888,856.516
2019,156,643,284990,2512.668,125.519
2019,156,643,285000,1107.751,44.986
2019,156,643,285390,493.707,17.307
2019,156,643,290110,451.032,171.641
2019,156,643,290122,8.697,2.387
2019,156,643,290129,155.025,116.976
2019,156,643,290211,0.007,0.001
2019,156,643,290219,852.856,125.436
2019,156,643,290220,11.57,14.4
2019,156,643,290241,3.936,0.091
2019,156,643,290270,0.018,
2019,156,643,290290,1513.77,671.742
2019,156,643,290311,263.324,201.756
2019,156,643,290312,66.74,123.018
2019,156,643,290319,102.372,115.729
2019,156,643,290322,2656.494,3360.561
2019,156,643,290329,50.838,13.191
2019,156,643,290339,31519.264,8456.722
2019,156,643,290373,2394.961,991.145
2019,156,643,290377,8282.68,715.696
2019,156,643,290378,1.52,0.011
2019,156,643,290379,1006.588,65.425
2019,156,643,290389,593.192,119.735
2019,156,643,290391,29.233,18.25
2019,156,643,290399,924.353,343.872
2019,156,643,290410,352.654,279.103
2019,156,643,290420,3.378,0.789
2019,156,643,290499,37.659,10.027
2019,156,643,290512,6410.358,8145.548
2019,156,643,290513,1.386,0.85
2019,156,643,290514,36.626,6.212
2019,156,643,290516,0.131,0.064
2019,156,643,290517,18.972,9.413
2019,156,643,290519,496.491,184.002
2019,156,643,290522,80.059,6.99
2019,156,643,290529,1517.905,323.887
2019,156,643,290531,32.168,34.504
2019,156,643,290532,17959.859,16178.898
2019,156,643,290539,2537.092,1306.629
2019,156,643,290542,147.095,88.061
2019,156,643,290543,471.746,169.899
2019,156,643,290544,4103.502,5585.499
2019,156,643,290545,3.221,2.245
2019,156,643,290549,14437.04,4055.177
2019,156,643,290559,764.169,60.195
2019,156,643,290611,1331.756,45.079
2019,156,643,290612,6.835,1.96
2019,156,643,290613,70.357,7.413
2019,156,643,290619,49.947,2.604
2019,156,643,290621,801.649,510.991
2019,156,643,290629,54.004,15.742
2019,156,643,290712,598.314,154.591
2019,156,643,290715,396.181,175.488
2019,156,643,290719,59.933,1.909
2019,156,643,290721,2108.927,167.713
2019,156,643,290722,0.606,0.003
2019,156,643,290723,24.718,1.935
2019,156,643,290729,277.352,19.268
2019,156,643,290819,76.389,2.028
2019,156,643,290899,184.736,28.78
2019,156,643,290911,19.311,12.96
2019,156,643,290919,2064.525,383.621
2019,156,643,290920,35.178,1.045
2019,156,643,290930,5344.432,929.524
2019,156,643,290941,42.911,34.931
2019,156,643,290943,22.831,5.378
2019,156,643,290944,199.842,89.826
2019,156,643,290949,530.918,326.451
2019,156,643,290950,503.681,19.084
2019,156,643,290960,2913.18,727.137
2019,156,643,291030,197.372,110.608
2019,156,643,291090,885.396,303.118
2019,156,643,291100,7.986,0.419
2019,156,643,291211,0.873,0.645
2019,156,643,291212,0.068,0.001
2019,156,643,291219,3186.579,1052.643
2019,156,643,291221,30.706,10.752
2019,156,643,291229,262.204,24.579
2019,156,643,291241,1530.46,171.906
2019,156,643,291242,504.583,36.217
2019,156,643,291249,43.944,3.626
2019,156,643,291250,45.475,13.941
2019,156,643,291260,62.465,75.552
2019,156,643,291300,39.411,4.424
2019,156,643,291411,0.096,0.006
2019,156,643,291412,3153.1,2468.441
2019,156,643,291413,13.324,7.027
2019,156,643,291419,180.858,22.767
2019,156,643,291422,165.536,55.552
2019,156,643,291423,1.383,0.035
2019,156,643,291429,2001.304,120.35
2019,156,643,291439,682.05,99.339
2019,156,643,291440,99.675,30.696
2019,156,643,291450,1372.757,65.786
2019,156,643,291461,22.706,4.0
2019,156,643,291462,475.139,3.087
2019,156,643,291469,30.803,1.071
2019,156,643,291479,2212.457,101.762
2019,156,643,291511,1827.027,4001.07
2019,156,643,291512,15246.825,40090.638
2019,156,643,291513,39.494,3.084
2019,156,643,291521,106.454,223.48
2019,156,643,291529,4008.428,4381.749
2019,156,643,291531,2022.728,2424.152
2019,156,643,291532,2001.203,2029.803
2019,156,643,291533,19.08,21.019
2019,156,643,291539,9769.315,8311.118
2019,156,643,291540,3998.185,6061.256
2019,156,643,291550,2374.287,1142.28
2019,156,643,291560,1249.385,566.598
2019,156,643,291570,539.843,353.688
2019,156,643,291590,651.663,146.849
2019,156,643,291611,303.937,141.649
2019,156,643,291612,489.044,240.231
2019,156,643,291613,445.456,202.036
2019,156,643,291614,1238.943,398.015
2019,156,643,291615,71.124,19.7
2019,156,643,291619,14570.299,3555.969
2019,156,643,291620,1033.663,30.327
2019,156,643,291631,3980.263,3375.997
2019,156,643,291632,840.24,423.509
2019,156,643,291639,5599.006,373.432
2019,156,643,291711,1586.945,3036.732
2019,156,643,291712,6897.929,5973.646
2019,156,643,291713,2742.134,617.675
2019,156,643,291714,4426.892,4494.566
2019,156,643,291719,2670.345,2180.433
2019,156,643,291720,4560.317,2445.809
2019,156,643,291733,4946.165,2477.456
2019,156,643,291734,1881.867,2782.649
2019,156,643,291735,55.09,64.0
2019,156,643,291736,205884.255,261194.496
2019,156,643,291739,1074.712,513.06
2019,156,643,291811,4942.979,4642.352
2019,156,643,291812,14577.389,5820.815
2019,156,643,291813,439.347,76.2
2019,156,643,291814,27595.095,46870.192
2019,156,643,291815,7249.165,8347.414
2019,156,643,291816,2852.358,4149.911
2019,156,643,291819,26609.047,1149.886
2019,156,643,291821,1100.655,225.421
2019,156,643,291822,3735.836,1095.728
2019,156,643,291823,103.935,17.055
2019,156,643,291829,694.037,166.758
2019,156,643,291830,2385.895,29.698
2019,156,643,291891,7.5,0.1
2019,156,643,291899,16763.422,4179.045
2019,156,643,291990,14096.749,7409.7
2019,156,643,292019,605.716,92.355
2019,156,643,292021,81.205,27.6
2019,156,643,292029,629.509,122.845
2019,156,643,292090,2142.371,2034.247
2019,156,643,292111,2.09,0.11
2019,156,643,292119,11737.787,5222.261
2019,156,643,292121,540.357,468.142
2019,156,643,292122,13.234,5.81
2019,156,643,292129,1044.785,275.22
2019,156,643,292130,2922.005,49.233
2019,156,643,292141,991.369,1202.429
2019,156,643,292142,1237.733,214.234
2019,156,643,292143,146.039,54.423
2019,156,643,292144,1131.325,188.988
2019,156,643,292145,365.299,64.578
2019,156,643,292149,1405.442,90.185
2019,156,643,292151,6659.85,2026.309
2019,156,643,292159,10917.224,1361.739
2019,156,643,292211,2.586,0.713
2019,156,643,292217,1.0,0.05
2019,156,643,292219,3178.793,179.079
2019,156,643,292221,0.057,
2019,156,643,292229,1429.3,151.888
2019,156,643,292239,218.881,2.171
2019,156,643,292241,4500.698,4583.799
2019,156,643,292242,12101.072,11360.765
2019,156,643,292243,0.453,0.005
2019,156,643,292249,37427.676,17167.294
2019,156,643,292250,30406.436,29218.862
2019,156,643,292310,3109.394,1668.638
2019,156,643,292320,858.064,365.555
2019,156,643,292390,6308.857,2878.743
2019,156,643,292419,8414.157,3803.523
2019,156,643,292421,695.667,20.65
2019,156,643,292429,27563.028,3017.291
2019,156,643,292511,1732.374,286.967
2019,156,643,292519,1136.94,390.792
2019,156,643,292529,3113.082,606.75
2019,156,643,292620,614.041,315.568
2019,156,643,292690,11332.145,520.107
2019,156,643,292700,7398.422,2632.109
2019,156,643,292800,1031.601,190.375
2019,156,643,292910,6956.294,3796.185
2019,156,643,292990,1735.376,781.475
2019,156,643,293020,5262.726,3711.692
2019,156,643,293030,395.342,267.32
2019,156,643,293040,432.501,156.068
2019,156,643,293090,29119.718,11773.116
2019,156,643,293120,0.551,0.002
2019,156,643,293139,23788.594,3660.972
2019,156,643,293190,23614.101,16717.582
2019,156,643,293211,213.158,42.269
2019,156,643,293212,52.634,38.712
2019,156,643,293213,2221.374,1381.383
2019,156,643,293214,1082.581,36.127
2019,156,643,293219,1020.359,25.838
2019,156,643,293220,10225.234,1885.052
2019,156,643,293293,4.742,0.2
2019,156,643,293299,13493.803,599.622
2019,156,643,293311,2280.887,435.421
2019,156,643,293319,7882.604,381.332
2019,156,643,293321,641.301,120.145
2019,156,643,293329,9564.916,313.069
2019,156,643,293331,40.104,35.749
2019,156,643,293332,8.605,0.001
2019,156,643,293333,51.012,1.925
2019,156,643,293339,53469.864,2660.727
2019,156,643,293349,6487.028,228.801
2019,156,643,293352,0.879,0.004
2019,156,643,293353,726.333,19.169
2019,156,643,293354,2.291,0.007
2019,156,643,293359,20519.782,461.684
2019,156,643,293361,30397.406,32103.46
2019,156,643,293369,15079.44,4656.054
2019,156,643,293379,4120.498,976.892
2019,156,643,293391,313.408,1.065
2019,156,643,293399,63878.879,3704.157
2019,156,643,293410,3212.144,462.689
2019,156,643,293420,9819.496,2700.423
2019,156,643,293430,661.408,30.873
2019,156,643,293499,73330.395,2587.278
2019,156,643,293550,78.655,0.5
2019,156,643,293590,33159.932,694.668
2019,156,643,293621,7291.555,218.355
2019,156,643,293622,1956.824,108.726
2019,156,643,293623,3105.338,197.972
2019,156,643,293624,7841.255,431.214
2019,156,643,293625,2972.381,118.205
2019,156,643,293626,1340.88,73.003
2019,156,643,293627,7253.944,2423.328
2019,156,643,293628,5158.614,1888.325
2019,156,643,293629,8746.965,314.65
2019,156,643,293690,91.193,3.746
2019,156,643,293719,2222.998,0.024
2019,156,643,293721,930.877,0.829
2019,156,643,293722,348.203,0.178
2019,156,643,293723,428.616,0.188
2019,156,643,293729,900.903,1.333
2019,156,643,293750,107.388,0.001
2019,156,643,293790,187.656,0.05
2019,156,643,293810,10051.564,176.429
2019,156,643,293890,6976.311,54.902
2019,156,643,293920,5.537,0.005
2019,156,643,293930,1568.488,159.859
2019,156,643,293959,195.716,19.093
2019,156,643,293969,1.343,
2019,156,643,293979,1216.912,0.034
2019,156,643,293980,51.12,0.949
2019,156,643,294000,3014.424,1384.726
2019,156,643,294110,8413.789,266.931
2019,156,643,294120,2067.684,33.048
2019,156,643,294130,11894.811,182.816
2019,156,643,294140,6308.842,108.286
2019,156,643,294150,2220.306,15.089
2019,156,643,294190,68684.427,1110.749
2019,156,643,294200,1656.465,52.754
2019,156,643,300120,15.238,0.032
2019,156,643,300190,18472.646,9.195
2019,156,643,300212,6087.919,26.663
2019,156,643,300214,4909.12,9.1
2019,156,643,300215,2460.419,71.753
2019,156,643,300219,4749.613,48.089
2019,156,643,300290,3877.249,17.202
2019,156,643,300310,1243.159,4.662
2019,156,643,300320,3787.04,306.92
2019,156,643,300390,151.887,1.772
2019,156,643,300410,1008.589,161.013
2019,156,643,300420,8112.142,2410.715
2019,156,643,300432,783.852,43.028
2019,156,643,300439,1183.283,6.675
2019,156,643,300450,119.396,2.633
2019,156,643,300490,11463.867,286.643
2019,156,643,300510,11400.121,991.061
2019,156,643,300590,4076.618,633.258
2019,156,643,300610,184.417,3.38
2019,156,643,300630,0.66,0.002
2019,156,643,300640,137.136,2.348
2019,156,643,300650,12.614,1.61
2019,156,643,300670,104.403,1.034
2019,156,643,300691,32.267,10.146
2019,156,643,310210,2.188,1.076
2019,156,643,310221,7.624,45.0
2019,156,643,310260,9.162,46.448
2019,156,643,310311,49.931,120.0
2019,156,643,310420,120.348,154.883
2019,156,643,310430,24.524,51.0
2019,156,643,310510,564.25,160.24
2019,156,643,310520,1168.683,1229.689
2019,156,643,310530,193.762,248.967
2019,156,643,310540,201.041,240.306
2019,156,643,310590,1560.654,573.936
2019,156,643,320190,25.793,2.012
2019,156,643,320210,28.025,13.75
