Section ID,Section,HS4 ID,HS4,Year,Russia's Exports,China's Exports,PCI
6,Chemical Products,3206,Other Coloring Matter,2019,2223.0,63698904.0,0.61
11,Textiles,6301,Blankets,2019,2222.0,33630708.0,-2.09
5,Mineral Products,2602,Manganese Ore,2019,2173.0,12430.0,-2.41
11,Textiles,6209,Non-Knit Babies' Garments,2019,2102.0,25206265.0,-2.02
6,Chemical Products,2849,Carbides,2019,2084.0,4121148.0,0.39
12,Footwear and Headwear,6403,Leather Footwear,2019,2061.0,589252086.0,-0.89
13,Stone And Glass,6810,Cement Articles,2019,2052.0,11085239.0,0.08
11,Textiles,5506,Processed Synthetic Staple Fibers,2019,2046.0,39895.0,
16,Machines,8513,Portable Lighting,2019,2026.0,27024774.0,-0.04
6,Chemical Products,2908,Phenol Derivatives,2019,2007.0,261125.0,0.67
6,Chemical Products,3407,Pastes and Waxes,2019,1996.0,10374965.0,1.06
10,Paper Goods,4817,Letter Stock,2019,1984.0,849833.0,-0.16
15,Metals,7612,Aluminium Cans,2019,1980.0,2103639.0,0.02
2,Vegetable Products,1209,Sowing Seeds,2019,1939.0,4464674.0,-0.47
11,Textiles,6210,Felt or Coated Fabric Garments,2019,1926.0,105852334.0,-1.38
20,Miscellaneous,9618,Mannequins,2019,1840.0,4150489.0,-0.42
11,Textiles,5208,Light Pure Woven Cotton,2019,1827.0,57371045.0,-0.76
6,Chemical Products,3204,Synthetic Coloring Matter,2019,1817.0,19505197.0,0.41
7,Plastics and Rubbers,3913,Natural Polymers,2019,1770.0,44710712.0,0.86
2,Vegetable Products,805,Citrus,2019,1738.0,163274565.0,-1.27
15,Metals,7229,Steel Wire,2019,1715.0,36657777.0,0.83
15,Metals,7412,Copper Pipe Fittings,2019,1632.0,61644454.0,0.89
15,Metals,7321,Iron Stovetops,2019,1597.0,32404695.0,0.05
6,Chemical Products,2911,Acetals and Hemiacetals,2019,1595.0,7986.0,
11,Textiles,6101,Knit Men's Coats,2019,1569.0,15990204.0,-1.65
6,Chemical Products,3810,Metal Pickling Preparations,2019,1536.0,847087.0,1.53
11,Textiles,5502,Artificial Filament Tow,2019,1508.0,1028905.0,1.1
15,Metals,8103,Tantalum,2019,1504.0,5157679.0,-0.01
17,Transportation,8713,Wheelchairs,2019,1353.0,13380568.0,0.77
11,Textiles,6114,Other Knit Garments,2019,1306.0,12193465.0,-1.43
11,Textiles,6217,Other Non-Knit Clothing Accessories,2019,1286.0,3582002.0,-1.03
18,Instruments,9105,Other Clocks,2019,1249.0,10740175.0,0.3
15,Metals,8202,Hand Saws,2019,1220.0,41839411.0,0.99
17,Transportation,8714,Bi-Wheel Vehicle Parts,2019,1146.0,98803279.0,0.66
11,Textiles,5209,Heavy Pure Woven Cotton,2019,1098.0,14631110.0,-1.04
5,Mineral Products,2621,Other Slag and Ash,2019,1092.0,112272.0,
11,Textiles,6001,Pile Fabric,2019,1089.0,102790397.0,0.77
16,Machines,8487,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",2019,1040.0,24686257.0,
6,Chemical Products,3303,Perfumes,2019,982.0,383601.0,-0.2
10,Paper Goods,4903,Children's Picture Books,2019,975.0,9939542.0,-0.74
13,Stone And Glass,7004,Blown Glass,2019,971.0,12565.0,1.39
6,Chemical Products,3504,Peptones,2019,968.0,46171194.0,0.66
8,Animal Hides,4114,Chamois (including combination chamois) leather,2019,950.0,8315.0,
20,Miscellaneous,9620,"Monopods, bipods, tripods and similar articles",2019,946.0,9312090.0,
11,Textiles,6208,Non-Knit Women's Undergarments,2019,940.0,8497776.0,-2.17
15,Metals,7410,Copper Foil,2019,913.0,4016809.0,0.99
11,Textiles,5603,Non-woven Textiles,2019,907.0,71870807.0,0.81
13,Stone And Glass,6910,Bathroom Ceramics,2019,898.0,26058303.0,-0.75
11,Textiles,6105,Knit Men's Shirts,2019,888.0,12533041.0,-2.1
11,Textiles,6212,Other Women's Undergarments,2019,865.0,45110953.0,-1.46
2,Vegetable Products,1108,Starches,2019,826.0,328611.0,-0.5
5,Mineral Products,2518,Dolomite,2019,813.0,7610.0,
11,Textiles,6205,Non-Knit Men's Shirts,2019,798.0,56416721.0,-1.81
2,Vegetable Products,1301,Insect Resins,2019,780.0,1398413.0,-2.43
11,Textiles,6108,Knit Women's Undergarments,2019,763.0,82796321.0,-1.78
5,Mineral Products,2613,Molybdenum Ore,2019,746.0,264049.0,-0.5
16,Machines,8465,Woodworking machines,2019,734.0,94013407.0,1.11
11,Textiles,5905,Textile Wall Coverings,2019,700.0,55211.0,
8,Animal Hides,4205,Other Leather Articles,2019,670.0,7764377.0,-0.25
9,Wood Products,4415,Wood Crates,2019,653.0,260129.0,0.09
20,Miscellaneous,9615,Combs,2019,625.0,32622417.0,-0.23
15,Metals,8111,Manganese,2019,614.0,111213092.0,0.11
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,2019,596.0,600854.0,-0.8
11,Textiles,6117,Other Knit Clothing Accessories,2019,593.0,42753840.0,-1.27
12,Footwear and Headwear,6602,Walking Sticks,2019,576.0,4546879.0,
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),2019,567.0,39411.0,
4,Foodstuffs,1804,Cocoa Butter,2019,560.0,10700342.0,-1.58
6,Chemical Products,2910,Epoxides,2019,559.0,1082768.0,1.37
7,Plastics and Rubbers,4015,Rubber Apparel,2019,520.0,31967429.0,-0.91
15,Metals,8213,Scissors,2019,517.0,10253084.0,0.05
15,Metals,7614,Stranded Aluminium Wire,2019,508.0,486937.0,-0.75
16,Machines,8422,Washing and Bottling Machines,2019,506.0,93394006.0,0.83
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2019,503.0,5667357.0,1.24
10,Paper Goods,4821,Paper Labels,2019,503.0,6193541.0,-0.27
16,Machines,8477,Rubberworking Machinery,2019,500.0,140491042.0,1.3
6,Chemical Products,3814,Organic Composite Solvents,2019,495.0,1230442.0,-0.25
18,Instruments,9006,Cameras,2019,495.0,5088634.0,0.12
16,Machines,8527,Radio Receivers,2019,491.0,84506710.0,0.06
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),2019,488.0,20165977.0,-0.07
11,Textiles,5705,Other Carpets,2019,484.0,16321755.0,-0.84
5,Mineral Products,2529,Feldspar,2019,480.0,5063.0,-0.49
15,Metals,7418,Copper Housewares,2019,477.0,2720512.0,0.04
18,Instruments,9004,Eyewear,2019,476.0,51297180.0,0.45
20,Miscellaneous,9611,Rubber Stamps,2019,445.0,2264091.0,
4,Foodstuffs,1805,Cocoa Powder,2019,440.0,605224.0,-0.84
15,Metals,7904,Zinc Bars,2019,425.0,23265.0,
6,Chemical Products,2940,Chemically Pure Sugars,2019,403.0,3014424.0,0.55
5,Mineral Products,2712,Petroleum Jelly,2019,402.0,432894.0,0.22
6,Chemical Products,2821,Iron Oxides and Hydroxides,2019,395.0,11196233.0,0.48
15,Metals,8007,Other Tin Products,2019,391.0,74726.0,
18,Instruments,9205,Wind Instruments,2019,385.0,1226047.0,0.55
9,Wood Products,4602,Basketwork,2019,383.0,14139392.0,-1.91
15,Metals,7208,Hot-Rolled Iron,2019,372.0,828225.0,0.22
17,Transportation,8712,"Bicycles, delivery tricycles, other cycles",2019,368.0,104488859.0,-0.2
5,Mineral Products,2504,Graphite,2019,346.0,1924556.0,-1.35
7,Plastics and Rubbers,3911,Petroleum Resins,2019,346.0,8151640.0,1.37
2,Vegetable Products,709,Other Vegetables,2019,344.0,78604018.0,-1.17
16,Machines,8508,Vacuum Cleaners,2019,343.0,169087400.0,1.05
11,Textiles,6306,"Awnings, Tents, and Sails",2019,331.0,27239493.0,-0.97
12,Footwear and Headwear,6505,Knitted Hats,2019,329.0,66916983.0,-2.3
6,Chemical Products,2812,Halides,2019,326.0,163417.0,1.4
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2019,296.0,393691.0,-0.48
2,Vegetable Products,804,Tropical Fruits,2019,283.0,15927637.0,-1.71
6,Chemical Products,2813,Nonmetal Sulfides,2019,281.0,2214180.0,
7,Plastics and Rubbers,4006,Unvulcanised Rubber Products,2019,256.0,90172.0,
13,Stone And Glass,7008,Insulating Glass,2019,249.0,307262.0,0.7
16,Machines,8452,Sewing Machines,2019,229.0,30814809.0,0.32
16,Machines,8402,Steam Boilers,2019,215.0,6475963.0,0.8
11,Textiles,6207,Non-Knit Men's Undergarments,2019,214.0,2877745.0,-1.68
15,Metals,8308,Other Metal Fasteners,2019,206.0,20238130.0,0.53
11,Textiles,5802,Terry Fabric,2019,204.0,637778.0,
11,Textiles,5907,Coated Textile Fabric,2019,200.0,13018061.0,0.55
2,Vegetable Products,906,Cinnamon,2019,189.0,14397.0,-2.27
11,Textiles,6116,Knit Gloves,2019,186.0,55393299.0,-1.75
15,Metals,8310,Metal Signs,2019,180.0,1850586.0,0.07
9,Wood Products,4416,Wood Barrels,2019,170.0,476.0,-0.16
10,Paper Goods,4809,Carbon Paper,2019,170.0,1276708.0,0.17
18,Instruments,9010,Photo Lab Equipment,2019,169.0,2928848.0,1.8
6,Chemical Products,3816,Refractory Cements,2019,162.0,40098197.0,0.69
6,Chemical Products,3702,Photographic Film,2019,154.0,140505.0,1.74
11,Textiles,6106,Knit Women's Shirts,2019,153.0,20272958.0,-1.92
2,Vegetable Products,710,Frozen Vegetables,2019,153.0,23758636.0,-0.64
12,Footwear and Headwear,6702,Artificial Vegetation,2019,148.0,78503389.0,-0.72
11,Textiles,5602,Felt,2019,146.0,4226781.0,0.69
6,Chemical Products,3505,Dextrins,2019,142.0,1645555.0,0.57
12,Footwear and Headwear,6401,Waterproof Footwear,2019,141.0,7957876.0,-1.16
15,Metals,7319,Iron Sewing Needles,2019,124.0,1618217.0,
13,Stone And Glass,6813,Friction Material,2019,121.0,4145434.0,-0.02
20,Miscellaneous,9609,Pencils and Crayons,2019,117.0,24700319.0,-0.73
6,Chemical Products,2823,Titanium Oxides,2019,108.0,1240498.0,1.03
11,Textiles,5702,Hand-Woven Rugs,2019,108.0,2561681.0,-0.6
11,Textiles,6215,Neck Ties,2019,106.0,1842464.0,
15,Metals,7324,Iron Toiletry,2019,103.0,35388429.0,0.21
20,Miscellaneous,9507,Fishing and Hunting Equipment,2019,102.0,41144070.0,-0.05
12,Footwear and Headwear,6506,Other Headwear,2019,91.0,28080461.0,0.55
10,Paper Goods,4812,Paper Pulp Filter Blocks,2019,88.0,246689.0,
13,Stone And Glass,6902,Refractory Bricks,2019,86.0,45496714.0,0.4
15,Metals,8210,Cooking Hand Tools,2019,81.0,5754586.0,0.44
9,Wood Products,4504,Agglomerated Cork,2019,80.0,2160773.0,-0.86
15,Metals,7413,Stranded Copper Wire,2019,78.0,229436.0,-0.3
5,Mineral Products,2620,"Non-Iron and Steel Slag, Ash and Residues",2019,67.0,16697008.0,-0.71
3,Animal and Vegetable Bi-Products,1508,Ground Nut Oil,2019,67.0,30048.0,
11,Textiles,5204,Cotton Sewing Thread,2019,66.0,68388.0,
2,Vegetable Products,908,"Nutmeg, mace and cardamons",2019,64.0,1573.0,-1.85
15,Metals,7603,Aluminium Powder,2019,60.0,12150.0,
11,Textiles,6002,Light Rubberized Knitted Fabric,2019,60.0,639675.0,-0.49
12,Footwear and Headwear,6601,Umbrellas,2019,60.0,18907829.0,-1.2
11,Textiles,5904,Linoleum,2019,55.0,38815.0,
20,Miscellaneous,9617,Vacuum Flask,2019,53.0,26680115.0,0.22
5,Mineral Products,2523,Cement,2019,50.0,36157.0,-1.18
2,Vegetable Products,909,Spice Seeds,2019,48.0,74049.0,-2.08
5,Mineral Products,2517,Gravel and Crushed Stone,2019,28.0,91686.0,-0.28
13,Stone And Glass,6805,Abrasive Powder,2019,27.0,13009498.0,0.89
20,Miscellaneous,9616,Scent Sprays,2019,26.0,13665818.0,0.83
7,Plastics and Rubbers,4007,Rubber Thread,2019,20.0,214775.0,0.42
10,Paper Goods,4822,Paper Spools,2019,19.0,163122.0,
6,Chemical Products,3406,Candles,2019,19.0,5219905.0,0.33
15,Metals,7217,Iron Wire,2019,17.0,21904274.0,-0.09
2,Vegetable Products,604,Plant foliage,2019,17.0,457248.0,-0.84
5,Mineral Products,2511,Barium Sulphate,2019,16.0,2405010.0,-1.42
11,Textiles,5909,Hose Piping Textiles,2019,16.0,4283873.0,
11,Textiles,5704,Felt Carpets,2019,15.0,1427249.0,0.35
6,Chemical Products,2829,Chlorates and Perchlorates,2019,14.0,789000.0,0.19
15,Metals,7907,Other Zinc Products,2019,11.0,3501196.0,0.32
15,Metals,7905,Zinc Sheets,2019,11.0,15741.0,-0.26
10,Paper Goods,4909,Postcards,2019,9.0,398033.0,0.96
13,Stone And Glass,6804,Milling Stones,2019,6.0,33960074.0,1.0
11,Textiles,5810,Embroidery,2019,6.0,8749921.0,-0.47
16,Machines,8472,Other Office Machines,2019,4.0,164234489.0,0.74
15,Metals,8305,Metal Office Supplies,2019,1.0,13716109.0,
5,Mineral Products,2711,Petroleum Gas,2020,2544315985.0,330722.0,-1.65
9,Wood Products,4407,Sawn Wood,2020,2250030423.0,35456.0,-0.46
5,Mineral Products,2710,Refined Petroleum,2020,2182684345.0,49125324.0,-0.92
5,Mineral Products,2701,Coal Briquettes,2020,1895263430.0,114231.0,-1.79
15,Metals,7403,Refined Copper,2020,1674909280.0,115.0,-1.29
16,Machines,8411,Gas Turbines,2020,1648144397.0,55821817.0,0.35
1,Animal Products,303,Non-fillet Frozen Fish,2020,1168966728.0,66830705.0,-1.24
10,Paper Goods,4703,Sulfate Chemical Woodpulp,2020,718340864.0,92364.0,0.19
15,Metals,7502,Raw Nickel,2020,716894568.0,959.0,0.06
15,Metals,7207,Semi-Finished Iron,2020,640542954.0,131003.0,-0.79
7,Plastics and Rubbers,3901,Ethylene Polymers,2020,627891383.0,28851984.0,0.31
6,Chemical Products,3104,Potassic Fertilizers,2020,354205493.0,342764.0,-0.86
1,Animal Products,306,Crustaceans,2020,338891143.0,23109897.0,-2.19
2,Vegetable Products,1201,Soybeans,2020,265734078.0,34643.0,-1.07
1,Animal Products,207,Poultry Meat,2020,263043639.0,307768.0,-0.08
3,Animal and Vegetable Bi-Products,1514,Rapeseed Oil,2020,251027704.0,10853.0,0.43
7,Plastics and Rubbers,4002,Synthetic Rubber,2020,250984558.0,11433264.0,0.92
15,Metals,7203,Iron Reductions,2020,249203764.0,220.0,-1.1
3,Animal and Vegetable Bi-Products,1507,Soybean Oil,2020,242753939.0,979.0,-0.84
15,Metals,7601,Raw Aluminium,2020,238801213.0,3063210.0,-1.05
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2020,176244214.0,2677050.0,-0.94
10,Paper Goods,4804,Kraft Paper,2020,158135991.0,131693.0,-0.03
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,2020,152598386.0,341293583.0,1.0
7,Plastics and Rubbers,3902,Propylene Polymers,2020,150350302.0,11738024.0,0.69
10,Paper Goods,4901,Brochures,2020,135514191.0,6277189.0,0.29
15,Metals,7408,Copper Wire,2020,125942735.0,3508135.0,-0.05
4,Foodstuffs,1806,Chocolate,2020,122484759.0,3748758.0,-0.02
18,Instruments,9013,LCDs,2020,115970679.0,243217060.0,0.86
16,Machines,8523,Blank Audio Media,2020,99585343.0,81900965.0,1.16
5,Mineral Products,2608,Zinc Ore,2020,95976170.0,24500.0,-1.5
10,Paper Goods,4801,Newsprint,2020,94131205.0,51225.0,0.86
5,Mineral Products,2707,Coal Tar Oil,2020,81518441.0,182451.0,-0.07
10,Paper Goods,4805,Other Uncoated Paper,2020,80619535.0,5638917.0,0.07
17,Transportation,8802,"Planes, Helicopters, and/or Spacecraft",2020,63572000.0,1752284.0,0.03
6,Chemical Products,3818,Disc Chemicals for Electronics,2020,58804152.0,25705311.0,1.7
5,Mineral Products,2704,Coke,2020,52007793.0,2010.0,-0.55
5,Mineral Products,2713,Petroleum Coke,2020,51332358.0,28742800.0,-0.64
17,Transportation,8803,"Aircraft parts (gliders, balloons, and powered aircraft)",2020,50456797.0,3911834.0,0.01
14,Precious Metals,7104,Synthetic Reconstructed Jewellery Stones,2020,43901898.0,11304709.0,0.02
1,Animal Products,307,Molluscs,2020,42777268.0,51875172.0,-1.62
9,Wood Products,4408,Veneer Sheets,2020,40514589.0,5872010.0,-0.62
5,Mineral Products,2524,Asbestos,2020,38534424.0,3236.0,
7,Plastics and Rubbers,3908,Polyamides,2020,35455125.0,695182.0,1.49
9,Wood Products,4412,Plywood,2020,34047125.0,9449046.0,-1.22
9,Wood Products,4421,Other Wood Articles,2020,32855561.0,22226105.0,-0.69
6,Chemical Products,2825,Inorganic Salts,2020,32769398.0,10222208.0,-0.14
2,Vegetable Products,1101,Wheat Flours,2020,30197426.0,7261.0,-1.63
15,Metals,8105,Cobalt,2020,29033151.0,1261513.0,-0.91
17,Transportation,8901,Passenger and Cargo Ships,2020,28985910.0,66581828.0,-0.29
15,Metals,8108,Titanium,2020,28815514.0,10276362.0,0.55
16,Machines,8517,Telephones,2020,27852167.0,5472676568.0,-0.22
15,Metals,7208,Hot-Rolled Iron,2020,26615039.0,114213.0,0.24
2,Vegetable Products,1005,Corn,2020,26102909.0,37769.0,-1.09
4,Foodstuffs,1905,Baked Goods,2020,25471669.0,3552784.0,-0.47
2,Vegetable Products,1206,Sunflower Seeds,2020,24920674.0,12030552.0,-0.18
9,Wood Products,4410,Particle Board,2020,23534714.0,771550.0,0.12
15,Metals,7202,Ferroalloys,2020,23039967.0,10810879.0,-0.47
18,Instruments,9014,Compasses,2020,22592194.0,645438.0,0.59
15,Metals,7606,Aluminium Plating,2020,21999395.0,24386398.0,0.28
3,Animal and Vegetable Bi-Products,1515,Other Pure Vegetable Oils,2020,21198639.0,1808268.0,-1.45
16,Machines,8543,Other Electrical Machinery,2020,18279329.0,319588168.0,0.63
7,Plastics and Rubbers,3907,Polyacetals,2020,17973211.0,169511138.0,0.81
11,Textiles,5603,Non-woven Textiles,2020,17265884.0,75847622.0,0.66
15,Metals,7225,Flat Flat-Rolled Steel,2020,17054800.0,3219349.0,1.38
15,Metals,7604,Aluminium Bars,2020,16683622.0,36784548.0,-0.18
16,Machines,8401,Nuclear Reactors,2020,16662236.0,296993.0,1.16
16,Machines,8540,Cathode Tubes,2020,15620438.0,625648.0,
17,Transportation,8705,Special purpose motor vehicles,2020,15305000.0,49857764.0,-0.18
16,Machines,8471,Computers,2020,15088051.0,3699377981.0,0.51
4,Foodstuffs,2203,Beer,2020,15069758.0,7054857.0,-0.57
11,Textiles,6307,Other Cloth Articles,2020,14997995.0,766549051.0,-1.36
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,2020,14397120.0,105393.0,
15,Metals,8109,Zirconium,2020,14229290.0,2129803.0,
15,Metals,7504,Nickel Powder,2020,13507939.0,100170.0,0.63
18,Instruments,9032,Thermostats,2020,12852611.0,53098342.0,0.98
15,Metals,7214,Raw Iron Bars,2020,12602198.0,151020.0,-0.83
10,Paper Goods,4802,Uncoated Paper,2020,12493410.0,4899228.0,0.52
4,Foodstuffs,2304,Soybean Meal,2020,12197863.0,1535695.0,-1.14
16,Machines,8529,Broadcasting Accessories,2020,12125545.0,429207129.0,0.27
4,Foodstuffs,1704,Confectionery Sugar,2020,11983111.0,16178634.0,-0.91
18,Instruments,9026,Gas and Liquid Flow Measuring Instruments,2020,11567731.0,61202898.0,1.1
4,Foodstuffs,2303,Starch Residue,2020,11039697.0,9972675.0,-0.13
6,Chemical Products,3304,Beauty Products,2020,10465604.0,52713610.0,0.47
16,Machines,8482,Ball Bearings,2020,9912431.0,33464369.0,0.99
2,Vegetable Products,1211,Perfume Plants,2020,9162435.0,2931142.0,-2.07
16,Machines,8537,Electrical Control Boards,2020,8946632.0,166906298.0,0.19
18,Instruments,9031,Other Measuring Instruments,2020,8646648.0,106079634.0,1.22
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,2020,8506987.0,23019242.0,0.42
16,Machines,8526,Navigation Equipment,2020,8421424.0,31073771.0,0.86
9,Wood Products,4419,Wood Kitchenware,2020,8182231.0,18435537.0,-0.55
7,Plastics and Rubbers,3903,Styrene Polymers,2020,7951632.0,11392068.0,0.86
6,Chemical Products,3815,Reaction and Catalytic Products,2020,7849465.0,15817452.0,0.8
14,Precious Metals,7103,Precious Stones,2020,7583228.0,199378.0,-1.67
16,Machines,8413,Liquid Pumps,2020,7562751.0,349338565.0,0.82
5,Mineral Products,2519,Magnesium Carbonate,2020,7374363.0,40137115.0,-0.34
15,Metals,7302,Iron Railway Products,2020,7327643.0,825504.0,0.32
16,Machines,8412,Other Engines,2020,7065744.0,63802516.0,0.92
16,Machines,8462,Forging Machines,2020,6753702.0,51418956.0,1.26
16,Machines,8541,Semiconductor Devices,2020,6523039.0,207634092.0,1.02
16,Machines,8536,Low-voltage Protection Equipment,2020,6488047.0,337389658.0,0.43
1,Animal Products,304,Fish Fillets,2020,6288945.0,41711624.0,-1.36
10,Paper Goods,4704,Sulfite Chemical Woodpulp,2020,6192067.0,1219.0,
16,Machines,8479,Machinery Having Individual Functions,2020,6171984.0,283844184.0,1.07
15,Metals,7326,Other Iron Products,2020,6047042.0,228590098.0,-0.2
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",2020,5644632.0,71121426.0,0.69
4,Foodstuffs,1904,Prepared Cereals,2020,5603250.0,2135358.0,-0.63
15,Metals,7209,Cold-Rolled Iron,2020,5397270.0,6375739.0,0.08
4,Foodstuffs,2208,Hard Liquor,2020,5359976.0,3529233.0,-1.02
7,Plastics and Rubbers,3923,Plastic Lids,2020,5219543.0,96433133.0,-0.24
15,Metals,8112,Other Metals,2020,5165552.0,7852049.0,0.37
4,Foodstuffs,1605,Processed Crustaceans,2020,5033909.0,13757212.0,-1.58
8,Animal Hides,4107,Leather of Other Animals,2020,4929482.0,330215.0,
18,Instruments,9030,Oscilloscopes,2020,4773035.0,24552475.0,1.09
11,Textiles,6210,Felt or Coated Fabric Garments,2020,4724988.0,629861078.0,-1.52
3,Animal and Vegetable Bi-Products,1517,Margarine,2020,4520740.0,648288.0,-0.85
18,Instruments,9015,Surveying Equipment,2020,4518563.0,32444573.0,0.47
16,Machines,8483,Transmissions,2020,4464814.0,169676989.0,1.26
6,Chemical Products,2804,Hydrogen,2020,4357286.0,47014547.0,-0.07
6,Chemical Products,2845,Other Isotopes,2020,4281081.0,200.0,
16,Machines,8530,Traffic Signals,2020,4258305.0,5613376.0,1.03
4,Foodstuffs,2302,Bran,2020,4225452.0,91842.0,-1.77
16,Machines,8515,Electric Soldering Equipment,2020,4190499.0,145927794.0,1.31
16,Machines,8504,Electrical Transformers,2020,4112621.0,464300307.0,0.1
16,Machines,8403,Central Heating Boilers,2020,4064735.0,10417496.0,0.62
6,Chemical Products,2907,Phenols,2020,4000699.0,5266730.0,1.29
2,Vegetable Products,811,Frozen Fruits and Nuts,2020,3898132.0,23796041.0,-0.68
6,Chemical Products,3801,Artificial Graphite,2020,3832253.0,4686238.0,0.91
6,Chemical Products,2819,Chromium Oxides and Hydroxides,2020,3725171.0,341065.0,
2,Vegetable Products,1008,Buckwheat,2020,3616068.0,109179.0,-1.24
4,Foodstuffs,1901,Malt Extract,2020,3547840.0,1118035.0,-0.09
6,Chemical Products,3403,Lubricating Products,2020,3547325.0,3256366.0,1.12
16,Machines,8511,Electrical Ignitions,2020,3447906.0,66213106.0,0.65
